ENST00000496760 ENST00000593682 ENST00000311437 ENST00000373036 	ENST00000559007 ENST00000558064 ENST00000550597 ENST00000392876 ENST00000522833 ENST00000475135 ENST00000478791 ENST00000299163 ENST00000472961 	633 981 2203 4371 	1800 199 16 3127 299 625 1065 10640 219 	639 987 2209 4377 	1800 199 16 3127 299 625 1065 10640 219 	37 37 37 37 	46 46 46 46 46 46 46 46 46 
ENST00000476180 	ENST00000479905 ENST00000490135 ENST00000296877 ENST00000598497 ENST00000596372 ENST00000600318 ENST00000558744 ENST00000373839 ENST00000373836 ENST00000570001 ENST00000566633 ENST00000526038 ENST00000520079 ENST00000529694 	3441 	3278 5592 2098 1813 269 1882 6 3256 3239 2320 2504 7459 140 2866 	3441 	3298 5612 2118 1833 289 1902 26 3276 3259 2340 2524 7479 160 2886 	53 	33 33 33 33 33 33 33 33 33 33 33 33 33 33 
ENST00000309733 ENST00000489060 	ENST00000310613 ENST00000524463 	7532 2576 	3834 3101 	7532 2576 	3837 3104 	41 41 	38 38 
ENST00000475922 ENST00000335056 ENST00000482404 ENST00000574002 	ENST00000441159 ENST00000409703 	791 1804 2814 0 	5044 4690 	801 1814 2824 10 	5053 4699 	32 32 32 32 	34 34 
ENST00000599809 ENST00000595520 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000553258 ENST00000569239 ENST00000411432 ENST00000557832 ENST00000442514 ENST00000551364 ENST00000597084 ENST00000398726 ENST00000548061 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	ENST00000523902 	19 19 25 25 25 112 1387 2098 115 112 19 25 58 112 19 19 19 19 	459 	19 19 25 25 25 112 1387 2098 115 112 19 25 58 112 19 19 19 19 	459 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	41 
ENST00000366522 ENST00000487845 	ENST00000414706 	1581 976 	3381 	1581 976 	3391 	37 37 	36 
ENST00000497070 	ENST00000355237 ENST00000406297 ENST00000488801 ENST00000595203 ENST00000600045 ENST00000366326 	1866 	3792 3375 406 1978 195 141 	1866 	3792 3375 406 1978 195 141 	39 	53 53 53 53 53 53 
ENST00000483837 	ENST00000497889 ENST00000524666 ENST00000475946 ENST00000563874 ENST00000566472 ENST00000366291 ENST00000464655 	1683 	659 1697 3213 721 131 92 662 	1698 	659 1697 3213 721 131 92 662 	38 	51 51 51 51 51 51 51 
ENST00000591170 ENST00000575560 ENST00000576582 ENST00000247295 ENST00000372269 ENST00000464831 ENST00000464942 ENST00000521214 ENST00000533149 ENST00000552085 ENST00000591358 ENST00000559386 ENST00000490672 ENST00000599096 ENST00000452676 ENST00000265026 ENST00000296257 ENST00000396825 ENST00000356156 ENST00000507258 ENST00000563188 ENST00000608880 ENST00000366326 	ENST00000573126 ENST00000507297 	138 303 295 1183 329 175 920 184 138 336 95 757 1554 178 234 4579 4778 1683 336 43 190 184 42 	1625 1251 	138 303 295 1183 329 175 920 184 138 336 95 757 1554 178 234 4579 4778 1683 336 43 190 184 42 	1625 1251 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000397762 	ENST00000274255 	1508 	2936 	1508 	2936 	52 	32 
ENST00000563793 	ENST00000508867 	143 	2324 	144 	2334 	52 	41 
ENST00000467228 ENST00000599719 ENST00000601309 ENST00000476499 ENST00000378679 ENST00000319854 ENST00000598601 ENST00000373242 ENST00000382021 ENST00000303525 ENST00000556831 ENST00000295065 ENST00000503660 ENST00000507252 ENST00000549235 ENST00000556292 ENST00000366221 ENST00000489047 ENST00000550746 ENST00000460798 ENST00000410026 ENST00000522936 ENST00000517381 ENST00000563376 ENST00000567200 ENST00000358689 ENST00000522255 ENST00000480304 ENST00000547440 ENST00000552279 ENST00000420886 ENST00000267176 ENST00000264036 ENST00000528533 ENST00000525586 ENST00000392814 ENST00000338352 ENST00000591516 ENST00000378279 ENST00000523536 ENST00000326737 ENST00000527818 ENST00000325722 ENST00000373266 ENST00000301335 ENST00000493559 ENST00000436580 ENST00000317872 	ENST00000558383 	2346 106 97 1333 3507 2857 2070 5102 3025 2929 422 3455 153 106 218 261 749 3102 3679 1355 9559 28 28 98 250 2225 789 2011 1609 611 9052 9049 2581 2875 4590 3212 1262 424 540 306 1693 1609 3902 2105 6627 960 2699 2281 	6533 	2346 106 97 1333 3507 2857 2070 5102 3025 2929 422 3455 153 106 218 261 749 3102 3679 1355 9559 28 28 98 250 2225 789 2011 1609 611 9052 9049 2581 2875 4590 3212 1262 424 540 306 1693 1609 3902 2105 6627 960 2699 2281 	6533 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000497070 	ENST00000479515 	1866 	588 	1866 	601 	39 	32 
ENST00000485714 ENST00000520987 ENST00000400331 	ENST00000514858 	2785 2293 4948 	2768 	2804 2312 4967 	2786 	34 34 34 	35 
ENST00000371646 ENST00000353801 ENST00000371554 	ENST00000602906 ENST00000507090 ENST00000382444 	775 788 880 	608 715 488 	775 788 880 	621 728 501 	52 52 52 	40 40 40 
ENST00000489060 	ENST00000538183 ENST00000558583 	1937 	7505 6088 	1937 	7505 6088 	53 	50 50 
ENST00000530104 ENST00000576901 	ENST00000443118 ENST00000393643 ENST00000462410 ENST00000310074 	864 864 	3371 5848 2490 3996 	872 872 	3371 5848 2490 3996 	35 35 	53 53 53 53 
ENST00000406925 	ENST00000536545 ENST00000496009 ENST00000509076 ENST00000503814 ENST00000478916 ENST00000572991 ENST00000302475 ENST00000514701 ENST00000357618 ENST00000380055 ENST00000340344 ENST00000337227 ENST00000539605 ENST00000586523 ENST00000405508 ENST00000262709 ENST00000553155 ENST00000370661 ENST00000254657 ENST00000254658 ENST00000474602 	1333 	1187 2031 454 3758 5399 726 4885 26260 3248 2362 685 2603 5598 2918 3222 3049 624 3601 5531 5381 2611 	1337 	1187 2031 454 3758 5399 726 4885 26260 3248 2362 685 2603 5598 2918 3222 3049 624 3601 5531 5381 2611 	32 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000380033 ENST00000233057 ENST00000373826 ENST00000554125 	ENST00000342660 ENST00000320736 	3260 5799 842 6171 	1296 2581 	3275 5814 857 6186 	1318 2603 	37 37 37 37 	31 31 
ENST00000443558 ENST00000377614 ENST00000452826 	ENST00000540551 ENST00000546150 	350 518 162 	650 650 	350 518 162 	653 653 	49 49 49 	50 50 
ENST00000476192 ENST00000489060 ENST00000497426 ENST00000474698 ENST00000550321 	ENST00000538183 	5139 2122 5139 5138 827 	7785 	5150 2133 5150 5149 838 	7785 	41 41 41 41 41 	53 
ENST00000251170 ENST00000373664 	ENST00000565561 	5686 5295 	1673 	5706 5315 	1673 	32 32 	53 
ENST00000469867 ENST00000461972 	ENST00000569510 	1990 2127 	2277 	1990 2127 	2277 	37 37 	38 
ENST00000566834 ENST00000566454 ENST00000568088 ENST00000563146 ENST00000568024 ENST00000467705 	ENST00000566692 ENST00000393359 ENST00000480654 ENST00000493034 ENST00000329099 	178 168 324 138 111 -9 	2692 5062 504 476 2692 	189 179 335 149 122 2 	2692 5062 504 476 2692 	40 40 40 40 40 40 	53 53 53 53 53 
ENST00000599517 	ENST00000512149 	310 	2684 	314 	2684 	37 	38 
ENST00000443173 	ENST00000379047 ENST00000320623 	3602 	1767 2152 	3602 	1767 2152 	33 	49 49 
ENST00000453302 	ENST00000474929 	173 	374 	186 	393 	40 	32 
ENST00000534529 	ENST00000222803 	1622 	2162 	1622 	2175 	47 	40 
ENST00000395590 ENST00000596737 	ENST00000295958 	2099 2099 	4828 	2100 2100 	4828 	39 39 	53 
ENST00000393965 ENST00000290418 ENST00000526794 ENST00000469606 ENST00000366994 ENST00000366993 ENST00000366992 ENST00000419639 	ENST00000292853 ENST00000509137 	2988 2729 6315 3364 3336 3288 3254 455 	1604 1533 	2988 2729 6315 3364 3336 3288 3254 455 	1606 1535 	51 51 51 51 51 51 51 51 	51 51 
ENST00000490537 ENST00000395763 ENST00000357721 ENST00000356387 ENST00000356189 ENST00000434211 	ENST00000544604 ENST00000332811 ENST00000596409 ENST00000422989 ENST00000400815 ENST00000474507 ENST00000467004 ENST00000421670 ENST00000443026 ENST00000572705 ENST00000399759 ENST00000571088 ENST00000399756 ENST00000174621 ENST00000550383 ENST00000477118 ENST00000563731 	1234 1739 1665 7835 1113 272 	5679 5369 2555 6921 3245 49 49 211 1751 3316 3242 3255 3568 3325 3972 4035 3245 	1234 1739 1665 7835 1113 272 	5692 5382 2568 6934 3258 62 62 224 1764 3329 3255 3268 3581 3338 3985 4048 3258 	43 43 43 43 43 43 	40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 
ENST00000505065 	ENST00000464793 	1183 	615 	1183 	615 	50 	35 
ENST00000409573 	ENST00000281950 	3285 	1381 	3286 	1381 	51 	52 
ENST00000361335 	ENST00000361381 	185 	63 	185 	69 	53 	47 
ENST00000415298 ENST00000334271 	ENST00000594154 	2419 2106 	3381 	2422 2109 	3394 	31 31 	34 
ENST00000487304 ENST00000334464 ENST00000545467 ENST00000537296 ENST00000307602 ENST00000566991 ENST00000593019 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000593360 ENST00000594962 ENST00000316843 ENST00000479155 ENST00000594780 ENST00000312239 ENST00000375003 ENST00000411678 	ENST00000471841 ENST00000379361 ENST00000602149 ENST00000366932 ENST00000329665 ENST00000312675 ENST00000543006 ENST00000469675 ENST00000551365 ENST00000310865 	777 5777 232 175 5718 598 615 7372 4184 7334 1369 58 3818 5562 731 3108 4013 1987 	4939 10452 3531 1697 3012 7868 7811 485 680 135 	777 5777 232 175 5718 598 615 7372 4184 7334 1369 58 3818 5562 731 3108 4013 1987 	4939 10452 3531 1697 3012 7868 7811 485 680 135 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 53 53 53 53 53 53 53 53 53 
ENST00000430198 	ENST00000395004 	207 	445 	207 	445 	53 	53 
ENST00000341446 ENST00000541730 ENST00000570983 ENST00000397461 ENST00000272462 ENST00000328914 ENST00000221996 ENST00000583384 ENST00000581419 ENST00000498702 ENST00000593570 ENST00000469733 ENST00000483959 ENST00000593019 ENST00000562435 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000361740 ENST00000396303 ENST00000393736 ENST00000437578 ENST00000578895 ENST00000392690 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000534820 ENST00000510199 ENST00000462646 	ENST00000577228 	3315 2001 1137 108 1860 8081 1753 19 89 584 94 206 30 636 6096 7393 4205 7355 2434 2418 34 111 894 3166 2085 1430 1415 629 84 143 	89 	3315 2001 1137 108 1860 8081 1753 19 89 584 94 206 30 636 6096 7393 4205 7355 2434 2418 34 111 894 3166 2085 1430 1415 629 84 143 	96 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	34 
ENST00000488714 	ENST00000361138 	238 	5245 	238 	5257 	42 	32 
ENST00000421182 ENST00000323926 ENST00000336916 ENST00000357867 ENST00000354785 ENST00000446046 ENST00000443816 ENST00000432072 ENST00000356005 ENST00000426059 ENST00000359671 ENST00000346544 ENST00000345488 ENST00000357009 	ENST00000378026 	14 15 15 15 119 15 20 14 15 20 15 15 15 15 	428 	14 15 15 15 119 15 20 14 15 20 15 15 15 15 	428 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000605464 ENST00000444451 ENST00000432801 ENST00000420675 ENST00000416803 ENST00000418553 	ENST00000447359 ENST00000422015 ENST00000440782 	1090 685 641 1101 1117 1130 	1233 1247 1235 	1090 685 641 1101 1117 1130 	1233 1247 1235 	51 51 51 51 51 51 	53 53 53 
ENST00000302692 ENST00000366457 ENST00000530819 	ENST00000558264 ENST00000414802 ENST00000221444 ENST00000376497 ENST00000594204 ENST00000391750 ENST00000424807 ENST00000305513 ENST00000481347 ENST00000604207 ENST00000605232 ENST00000575959 ENST00000571923 ENST00000575296 ENST00000570726 ENST00000576704 ENST00000608143 ENST00000605489 ENST00000604151 	2416 509 912 	737 1473 3671 600 462 2597 2571 3028 1467 2597 2571 2597 2571 2597 2571 2571 2574 2616 2625 	2416 509 912 	737 1473 3671 600 462 2597 2571 3028 1467 2597 2571 2597 2571 2597 2571 2571 2574 2616 2625 	53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000503599 	ENST00000339486 ENST00000581302 ENST00000581220 ENST00000530073 ENST00000358387 ENST00000507024 ENST00000217515 ENST00000601297 ENST00000532998 ENST00000312814 ENST00000554611 ENST00000328540 ENST00000338983 ENST00000476618 ENST00000472855 ENST00000353265 ENST00000312423 ENST00000480304 ENST00000512183 ENST00000338148 ENST00000591627 ENST00000591453 ENST00000376592 ENST00000376583 ENST00000398823 ENST00000428183 ENST00000323716 ENST00000441711 ENST00000454559 ENST00000425331 ENST00000541300 ENST00000375771 ENST00000375766 ENST00000400773 ENST00000454175 ENST00000481865 ENST00000483846 ENST00000596009 ENST00000494840 ENST00000463799 	454 	3325 2948 1674 817 2616 1975 1991 1764 934 4942 6519 433 5544 3016 1531 2011 1601 2198 941 977 576 437 6947 6941 1111 2082 2259 2154 1977 2082 1905 2456 2653 2021 5521 2559 2248 1357 928 356 	454 	3325 2948 1674 817 2616 1975 1991 1764 934 4942 6519 433 5544 3016 1531 2011 1601 2198 941 977 576 437 6947 6941 1111 2082 2259 2154 1977 2082 1905 2456 2653 2021 5521 2559 2248 1357 928 356 	31 	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 
ENST00000482533 ENST00000260276 ENST00000570851 ENST00000551568 ENST00000338356 ENST00000593580 ENST00000494209 ENST00000521460 ENST00000569333 ENST00000602624 ENST00000375048 ENST00000415136 ENST00000222254 ENST00000426902 ENST00000593731 ENST00000415111 ENST00000458685 	ENST00000273980 ENST00000560444 ENST00000473014 ENST00000607000 ENST00000549235 ENST00000556292 ENST00000491535 ENST00000554087 ENST00000310389 ENST00000556219 ENST00000369686 ENST00000335056 ENST00000482404 	204 1092 1092 4959 4945 280 447 186 2600 1606 1722 1509 3410 3117 3370 600 241 	7211 1352 2950 1666 378 421 3000 1319 7717 304 7343 3256 4266 	217 1105 1105 4972 4958 293 460 199 2613 1619 1735 1522 3423 3130 3383 613 254 	7229 1370 2968 1684 396 439 3018 1337 7735 322 7361 3274 4284 	39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 	35 35 35 35 35 35 35 35 35 35 35 35 35 
ENST00000335251 ENST00000309733 ENST00000489060 ENST00000358637 ENST00000310613 ENST00000392857 	ENST00000517561 	5839 8355 3396 783 4600 5321 	341 	5839 8355 3396 783 4600 5321 	352 	32 32 32 32 32 32 	41 
ENST00000513285 ENST00000328664 	ENST00000374423 	306 1915 	8520 	306 1915 	8527 	33 33 	36 
ENST00000566423 ENST00000249822 ENST00000551489 	ENST00000479114 ENST00000337120 ENST00000520482 ENST00000311623 ENST00000592865 ENST00000524877 ENST00000484909 ENST00000494927 ENST00000595146 ENST00000528823 ENST00000524797 ENST00000408888 ENST00000366606 ENST00000355797 ENST00000357246 ENST00000377411 ENST00000575801 ENST00000336868 ENST00000473880 ENST00000370105 ENST00000488789 ENST00000393276 ENST00000393274 ENST00000540511 	3992 4130 426 	160 321 559 1180 766 3897 1105 758 2812 4316 766 1906 1705 1625 929 3336 2054 2409 3450 568 754 4918 5382 4805 	3992 4130 426 	160 321 559 1180 766 3897 1105 758 2812 4316 766 1906 1705 1625 929 3336 2054 2409 3450 568 754 4918 5382 4805 	51 51 51 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000436874 ENST00000547611 ENST00000547997 ENST00000546398 ENST00000552660 ENST00000551994 ENST00000549192 ENST00000550106 ENST00000397792 ENST00000356859 ENST00000552827 ENST00000261219 	ENST00000369304 ENST00000539363 ENST00000538811 ENST00000583017 ENST00000584001 ENST00000580116 	1237 972 1295 1184 1256 1173 1232 1560 1315 1164 649 1248 	3749 3195 3288 3749 3288 3195 	1237 972 1295 1184 1256 1173 1232 1560 1315 1164 649 1248 	3749 3195 3288 3749 3288 3195 	53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 
ENST00000606080 	ENST00000549369 	3558 	393 	3558 	408 	51 	37 
ENST00000309955 	ENST00000599809 ENST00000601706 ENST00000553258 ENST00000569239 ENST00000442514 ENST00000551364 ENST00000398726 ENST00000548061 ENST00000412930 ENST00000439516 	3758 	95 101 188 1463 188 95 134 188 95 95 	3758 	115 121 208 1483 208 115 154 208 115 115 	52 	33 33 33 33 33 33 33 33 33 33 
ENST00000393389 ENST00000526731 	ENST00000566542 	2844 2008 	1223 	2848 2012 	1230 	31 31 	45 
ENST00000319406 ENST00000555870 ENST00000481617 	ENST00000409562 ENST00000493254 ENST00000502413 ENST00000550977 	1390 6117 3682 	2312 1635 862 1555 	1391 6118 3683 	2318 1641 868 1561 	52 52 52 	33 33 33 33 
ENST00000551944 ENST00000550977 	ENST00000295025 	3314 2177 	8979 	3314 2177 	8979 	53 53 	53 
ENST00000321844 	ENST00000554644 	4629 	1879 	4629 	1880 	53 	32 
ENST00000536118 	ENST00000298281 	1790 	7477 	1790 	7488 	36 	41 
ENST00000551866 ENST00000558924 	ENST00000580201 	218 899 	164 	226 907 	180 	45 45 	36 
ENST00000481916 ENST00000580938 ENST00000295240 ENST00000392663 ENST00000472667 ENST00000403396 	ENST00000476192 ENST00000497426 	1851 1851 3056 2688 2451 3027 	6948 6948 	1851 1851 3056 2688 2451 3027 	6948 6948 	53 53 53 53 53 53 	53 53 
ENST00000273980 ENST00000456262 ENST00000418113 ENST00000404929 ENST00000405894 ENST00000315249 ENST00000301981 ENST00000392237 ENST00000358299 ENST00000371818 ENST00000371811 ENST00000395172 ENST00000328914 ENST00000539680 ENST00000479183 ENST00000546151 ENST00000423772 ENST00000356790 ENST00000521942 ENST00000359801 ENST00000473989 ENST00000288561 ENST00000253699 ENST00000527424 ENST00000240159 ENST00000534961 ENST00000319073 ENST00000562249 ENST00000257408 ENST00000274629 ENST00000368847 ENST00000402255 ENST00000249116 ENST00000561481 ENST00000264968 ENST00000393487 ENST00000573741 ENST00000463428 ENST00000355285 ENST00000486331 ENST00000368433 ENST00000592624 ENST00000493976 ENST00000525736 ENST00000413272 ENST00000341513 ENST00000287594 ENST00000366457 ENST00000595635 ENST00000391781 ENST00000586020 ENST00000472824 ENST00000313146 ENST00000608999 ENST00000336894 ENST00000391959 ENST00000367270 ENST00000428788 	ENST00000588883 ENST00000558090 	7152 2607 3057 2792 2714 4463 5189 3071 3287 1912 1871 1707 10098 3633 1018 2155 398 1783 1800 2472 8722 8722 3849 1781 1871 2013 1709 1148 3701 1962 2441 1082 1048 2317 3337 3287 1827 1222 3389 4911 2492 1188 475 1120 3504 3504 2932 589 4190 3772 1633 2614 2739 5256 5253 3608 3789 172 	1249 4865 	7152 2607 3057 2792 2714 4463 5189 3071 3287 1912 1871 1707 10098 3633 1018 2155 398 1783 1800 2472 8722 8722 3849 1781 1871 2013 1709 1148 3701 1962 2441 1082 1048 2317 3337 3287 1827 1222 3389 4911 2492 1188 475 1120 3504 3504 2932 589 4190 3772 1633 2614 2739 5256 5253 3608 3789 172 	1265 4881 	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 	35 35 
ENST00000476570 ENST00000281508 	ENST00000507605 ENST00000595825 ENST00000261267 ENST00000503374 ENST00000358446 	1029 948 	435 295 975 30 484 	1044 963 	435 295 975 30 484 	37 37 	53 53 53 53 53 
ENST00000262056 ENST00000420463 ENST00000416762 	ENST00000432307 	1892 1609 1476 	1600 	1892 1609 1476 	1600 	53 53 53 	36 
ENST00000310613 ENST00000550534 ENST00000550321 	ENST00000538183 ENST00000476192 ENST00000497426 	3236 746 734 	7664 5155 5155 	3257 767 755 	7664 5155 5155 	32 32 32 	51 51 51 
ENST00000538183 ENST00000309733 ENST00000310613 ENST00000550534 	ENST00000489060 	7588 7018 3269 779 	2117 	7607 7037 3288 798 	2129 	33 33 33 33 	40 
ENST00000396213 ENST00000280706 	ENST00000329293 	1428 1961 	2156 	1434 1967 	2160 	35 35 	35 
ENST00000511011 	ENST00000549848 ENST00000475928 	-12 	336 74 	0 	336 74 	41 	51 51 
ENST00000592582 	ENST00000476417 ENST00000534850 ENST00000579457 ENST00000328664 ENST00000505526 ENST00000259253 ENST00000375990 ENST00000487961 ENST00000223073 ENST00000427057 ENST00000458162 ENST00000228820 ENST00000447133 ENST00000392845 	2831 	2480 1694 1065 1924 954 8425 8709 2542 4393 2856 2749 2874 2821 6750 	2831 	2485 1699 1070 1929 959 8430 8714 2547 4398 2861 2754 2879 2826 6755 	32 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 
ENST00000223073 	ENST00000456523 ENST00000483793 ENST00000355520 ENST00000558583 ENST00000408926 	15236 	5085 3521 7169 5477 3025 	15245 	5085 3521 7169 5477 3025 	43 	53 53 53 53 53 
ENST00000295065 ENST00000549235 ENST00000556292 ENST00000489047 ENST00000301335 	ENST00000471668 ENST00000493181 ENST00000466992 ENST00000483316 ENST00000501515 ENST00000422247 ENST00000527063 	3512 275 318 3159 6684 	1866 6378 1961 6698 432 1972 1901 	3527 290 333 3174 6699 	1866 6378 1961 6698 432 1972 1901 	37 37 37 37 37 	53 53 53 53 53 53 53 
ENST00000537369 	ENST00000479929 ENST00000404685 ENST00000405511 	360 	1633 1723 1912 	360 	1633 1723 1912 	32 	53 53 53 
ENST00000526353 ENST00000539506 ENST00000483316 ENST00000558383 ENST00000588278 ENST00000470730 ENST00000506037 ENST00000494079 ENST00000369936 ENST00000366131 	ENST00000607772 ENST00000588320 ENST00000225428 ENST00000366221 ENST00000376753 ENST00000446231 ENST00000565324 ENST00000389467 ENST00000398546 ENST00000481066 ENST00000458605 ENST00000447253 	3662 121 6624 6447 2679 2058 345 686 2868 468 	11594 131 2711 865 1314 13035 12292 12988 1143 408 2159 302 	3662 121 6624 6447 2679 2058 345 686 2868 468 	11594 131 2711 865 1314 13035 12292 12988 1143 408 2159 302 	53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000508075 ENST00000409562 ENST00000531169 ENST00000502413 ENST00000586722 ENST00000458297 ENST00000566753 ENST00000481617 	ENST00000550977 	467 2264 2441 814 1267 1185 1546 3737 	1647 	468 2265 2442 815 1268 1186 1547 3738 	1647 	47 47 47 47 47 47 47 47 	53 
ENST00000330266 	ENST00000480395 	3229 	771 	3229 	771 	51 	53 
ENST00000343290 	ENST00000491463 	134 	371 	151 	387 	36 	37 
