ENST00000312675 ENST00000543006 ENST00000223073 ENST00000463753 ENST00000310613 	ENST00000309733 ENST00000478538 ENST00000476192 ENST00000558583 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	13148 13091 15436 2900 2646 	6546 3 4607 5702 1590 343 4607 4606 	13149 13092 15437 2901 2647 	6568 25 4629 5724 1612 365 4629 4628 	51 51 51 51 51 	31 31 31 31 31 31 31 31 
ENST00000267884 ENST00000558527 ENST00000558720 ENST00000560773 ENST00000559439 ENST00000559475 ENST00000533701 	ENST00000412402 ENST00000440349 ENST00000441290 ENST00000393494 ENST00000408937 ENST00000350908 ENST00000393498 ENST00000378237 ENST00000393489 ENST00000360232 ENST00000452963 ENST00000390668 ENST00000403559 ENST00000393491 ENST00000393500 ENST00000434693 ENST00000471426 ENST00000383767 ENST00000445033 ENST00000273139 ENST00000383766 ENST00000452462 ENST00000456853 ENST00000396583 	353 369 359 248 534 307 281 	1022 1307 1047 731 901 768 705 504 558 464 480 524 877 176 1047 806 608 445 418 339 336 239 175 479 	353 369 359 248 534 307 281 	1044 1329 1069 753 923 790 727 526 580 486 502 546 899 198 1069 828 630 467 440 361 358 261 197 501 	51 51 51 51 51 51 51 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 
ENST00000511656 ENST00000504498 	ENST00000394897 	287 272 	1558 	287 272 	1558 	52 52 	52 
ENST00000343325 	ENST00000398809 ENST00000263275 ENST00000446526 ENST00000588087 ENST00000589553 ENST00000331301 	2807 	2486 4413 2760 2185 2190 1959 	2823 	2500 4427 2774 2199 2204 1973 	37 	39 39 39 39 39 39 
ENST00000507485 ENST00000512690 ENST00000322686 	ENST00000425466 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000493479 	338 515 486 	531 533 541 529 515 	338 515 486 	531 533 541 529 515 	53 53 53 	53 53 53 53 53 
ENST00000544096 ENST00000355486 ENST00000562854 ENST00000398197 ENST00000275159 ENST00000464622 	ENST00000467590 ENST00000520704 	294 353 104 1682 4166 5058 	2021 1231 	304 363 114 1692 4176 5068 	2021 1231 	33 33 33 33 33 33 	41 41 
ENST00000411432 ENST00000557832 	ENST00000599809 ENST00000601706 ENST00000569239 ENST00000551364 ENST00000412930 	2073 90 	112 118 1480 112 112 	2073 90 	112 118 1480 112 112 	53 53 	53 53 53 53 53 
ENST00000603274 ENST00000450479 	ENST00000445820 ENST00000428199 	117 117 	185 185 	129 129 	185 185 	41 41 	51 51 
ENST00000378244 	ENST00000343958 	2243 	6024 	2243 	6044 	53 	33 
ENST00000409562 	ENST00000334567 ENST00000586722 ENST00000458297 ENST00000550977 ENST00000522378 ENST00000397418 	2212 	1027 1381 1299 1621 2230 2230 	2212 	1032 1386 1304 1626 2235 2235 	53 	41 41 41 41 41 41 
ENST00000295269 ENST00000309733 ENST00000558583 	ENST00000261200 	3937 6269 5425 	6863 	3937 6269 5425 	6863 	53 53 53 	52 
ENST00000511001 	ENST00000374332 ENST00000341259 ENST00000462327 ENST00000490084 ENST00000544242 ENST00000497951 ENST00000281830 ENST00000604125 ENST00000443128 ENST00000219299 ENST00000495658 ENST00000366168 	51 	3705 3760 1718 367 367 179 2562 2232 3167 3329 546 201 	51 	3705 3760 1718 367 367 179 2562 2232 3167 3329 546 201 	33 	38 38 38 38 38 38 38 38 38 38 38 38 
ENST00000274140 ENST00000381998 ENST00000552994 ENST00000551487 ENST00000467460 ENST00000381440 ENST00000368323 ENST00000417397 	ENST00000487099 	4842 2333 6010 588 6397 6658 2697 1063 	4380 	4857 2348 6025 603 6412 6673 2712 1078 	4380 	38 38 38 38 38 38 38 38 	37 
ENST00000493726 	ENST00000262134 ENST00000566915 ENST00000377038 ENST00000473880 	381 	2637 2535 2525 3625 	389 	2637 2535 2525 3625 	45 	53 53 53 53 
ENST00000570603 ENST00000573025 ENST00000572434 ENST00000574244 ENST00000575083 ENST00000574076 ENST00000532567 ENST00000527791 ENST00000527853 ENST00000524864 ENST00000528547 	ENST00000476147 ENST00000540179 ENST00000469891 ENST00000327878 	82 430 96 671 418 24 82 430 671 418 24 	68 68 73 68 	82 430 96 671 418 24 82 430 671 418 24 	68 68 73 68 	53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 
ENST00000504235 ENST00000507045 ENST00000594627 ENST00000596086 	ENST00000509280 	608 470 85 30 	701 	609 471 86 31 	701 	52 52 52 52 	53 
ENST00000308078 ENST00000330458 	ENST00000412938 	2212 2212 	5747 	2233 2233 	5766 	32 32 	32 
ENST00000421182 ENST00000323926 ENST00000336916 ENST00000357867 ENST00000354785 ENST00000446046 ENST00000443816 ENST00000432072 ENST00000356005 ENST00000359671 ENST00000346544 ENST00000345488 ENST00000357009 	ENST00000245185 ENST00000563985 ENST00000562017 ENST00000561491 ENST00000567300 	2638 2639 2639 2639 2743 2639 2644 2638 2639 2639 2639 2639 2639 	589 512 706 387 219 	2638 2639 2639 2639 2743 2639 2644 2638 2639 2639 2639 2639 2639 	589 512 706 387 219 	53 53 53 53 53 53 53 53 53 53 53 53 53 	52 52 52 52 52 
ENST00000452570 	ENST00000396856 ENST00000474249 ENST00000466588 	223 	380 473 500 	223 	380 473 500 	53 	52 52 52 
ENST00000544076 	ENST00000580201 	2255 	348 	2272 	353 	36 	48 
ENST00000597914 	ENST00000436391 	494 	11 	494 	11 	51 	53 
ENST00000274255 ENST00000399017 ENST00000321442 ENST00000504366 ENST00000392869 ENST00000491741 ENST00000493504 ENST00000596579 	ENST00000341446 ENST00000541730 ENST00000570983 ENST00000439574 ENST00000479069 ENST00000327535 ENST00000272462 ENST00000328914 ENST00000583384 ENST00000587822 ENST00000587452 ENST00000371610 ENST00000474436 ENST00000261263 ENST00000498702 ENST00000469733 ENST00000483959 ENST00000525752 ENST00000216099 ENST00000593019 ENST00000529201 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000607474 ENST00000608895 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000512234 ENST00000600584 ENST00000288266 ENST00000510199 ENST00000369308 ENST00000549999 ENST00000604000 ENST00000503038 ENST00000478379 	2852 415 2555 1177 7035 787 1400 492 	3341 2027 1163 183 376 4023 1886 8107 45 611 384 2457 757 1399 610 232 56 121 231 662 141 7419 4231 7381 306 261 2111 1456 1441 122 650 5426 110 3051 462 2900 80 60 	2857 420 2560 1182 7040 792 1405 497 	3341 2027 1163 183 376 4023 1886 8107 45 611 384 2457 757 1399 610 232 56 121 231 662 141 7419 4231 7381 306 261 2111 1456 1441 122 650 5426 110 3051 462 2900 80 60 	48 48 48 48 48 48 48 48 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000310613 ENST00000550534 ENST00000550321 	ENST00000309733 ENST00000481729 ENST00000476192 ENST00000489060 ENST00000497426 	3254 764 752 	7184 507 5245 2228 5245 	3254 764 752 	7184 507 5245 2228 5245 	52 52 52 	53 53 53 53 53 
ENST00000357421 ENST00000594199 	ENST00000599253 ENST00000357066 	2322 2323 	457 2061 	2337 2338 	462 2066 	38 38 	48 48 
ENST00000538183 ENST00000483793 ENST00000476192 ENST00000497426 ENST00000310613 	ENST00000493254 ENST00000556347 ENST00000229465 	7437 4067 4928 4928 3118 	2027 713 857 	7451 4081 4942 4942 3132 	2037 723 867 	38 38 38 38 38 	43 43 43 
ENST00000429412 ENST00000546113 ENST00000392385 ENST00000508075 ENST00000469632 ENST00000409562 ENST00000493254 ENST00000566753 ENST00000604604 	ENST00000492481 ENST00000550977 ENST00000518152 ENST00000519167 	2496 2496 717 691 798 2488 1811 1770 841 	248 1808 575 365 	2496 2496 717 691 798 2488 1811 1770 841 	248 1808 575 365 	53 53 53 53 53 53 53 53 53 	53 53 53 53 
ENST00000314992 ENST00000558881 ENST00000592865 ENST00000570752 ENST00000497882 ENST00000524797 ENST00000520940 ENST00000287474 ENST00000414213 ENST00000582176 ENST00000480616 ENST00000356949 	ENST00000275820 	2449 1810 662 133 217 662 432 265 265 1017 160 905 	3482 	2449 1810 662 133 217 662 432 265 265 1017 160 905 	3488 	51 51 51 51 51 51 51 51 51 51 51 51 	47 
ENST00000597976 	ENST00000482926 	307 	570 	324 	576 	36 	35 
ENST00000607242 ENST00000393073 	ENST00000409683 	333 176 	393 	334 177 	393 	50 50 	52 
ENST00000481729 ENST00000489060 	ENST00000474698 	551 2272 	5417 	551 2272 	5417 	51 51 	50 
ENST00000413323 	ENST00000455862 ENST00000571270 	668 	672 672 	668 	672 672 	53 	42 42 
ENST00000374324 	ENST00000300035 ENST00000377957 ENST00000257189 ENST00000371655 ENST00000307792 ENST00000396667 ENST00000305188 ENST00000560440 ENST00000526185 ENST00000438197 ENST00000399387 	1509 	1302 3588 3599 1616 6287 11362 3705 2568 1534 1546 736 	1509 	1302 3588 3599 1616 6287 11362 3705 2568 1534 1546 736 	52 	45 45 45 45 45 45 45 45 45 45 45 
ENST00000310613 	ENST00000538183 ENST00000309733 ENST00000392857 	4236 	8627 8057 5023 	4236 	8627 8057 5023 	53 	52 52 52 
ENST00000414297 	ENST00000594172 	603 	692 	604 	711 	52 	34 
ENST00000577714 ENST00000494429 ENST00000589291 ENST00000375190 ENST00000589966 ENST00000375120 ENST00000367696 ENST00000258349 	ENST00000511753 	7 735 56 1799 1051 4923 6025 5752 	596 	7 735 56 1799 1051 4923 6025 5752 	596 	53 53 53 53 53 53 53 53 	52 
ENST00000315579 	ENST00000373664 	5169 	3629 	5178 	3629 	43 	37 
ENST00000310455 ENST00000519699 ENST00000324198 ENST00000527076 ENST00000327441 ENST00000498273 ENST00000307792 ENST00000593919 ENST00000526185 	ENST00000547440 ENST00000301335 ENST00000367942 ENST00000367561 ENST00000425214 	2100 2194 5621 885 6566 3349 6333 1823 1580 	1825 6843 3040 1966 521 	2100 2194 5621 885 6566 3349 6333 1823 1580 	1825 6843 3040 1966 521 	53 53 53 53 53 53 53 53 53 	53 53 53 53 53 
ENST00000407524 	ENST00000220478 	937 	3078 	937 	3081 	38 	34 
ENST00000506487 	ENST00000430711 	522 	1931 	537 	1931 	38 	41 
ENST00000285116 ENST00000571751 	ENST00000495617 	1608 1608 	296 	1608 1608 	296 	53 53 	53 
ENST00000310613 	ENST00000551132 ENST00000548741 ENST00000517561 	4707 	269 479 415 	4707 	269 479 415 	52 	52 52 52 
ENST00000496930 ENST00000393465 ENST00000320254 	ENST00000549322 ENST00000549105 ENST00000597888 ENST00000549001 	2168 3515 3483 	955 3604 3604 718 	2168 3515 3483 	955 3604 3604 718 	52 52 52 	53 53 53 53 
ENST00000312756 ENST00000515408 ENST00000389063 ENST00000556083 	ENST00000499676 	754 4860 4931 1565 	5491 	754 4860 4931 1565 	5491 	46 46 46 46 	36 
ENST00000482250 	ENST00000399409 ENST00000560163 ENST00000560207 	141 	278 195 83 	154 	289 206 94 	32 	42 42 42 
ENST00000370692 ENST00000259803 ENST00000379343 ENST00000454324 ENST00000449777 ENST00000282587 ENST00000406369 ENST00000435660 ENST00000357055 ENST00000487605 ENST00000368533 ENST00000465804 ENST00000591358 ENST00000533107 ENST00000526092 ENST00000381440 ENST00000561137 ENST00000311630 	ENST00000488663 	1628 1802 2109 1972 1746 1989 1769 1920 1972 1440 2309 2424 127 1289 1858 6625 170 4891 	622 	1628 1802 2109 1972 1746 1989 1769 1920 1972 1440 2309 2424 127 1289 1858 6625 170 4891 	628 	34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 	39 
ENST00000491665 	ENST00000471668 ENST00000529983 ENST00000548729 ENST00000370203 ENST00000395082 	613 	1684 3643 3680 1471 428 	613 	1684 3643 3680 1471 428 	52 	53 53 53 53 53 
ENST00000375258 ENST00000367161 ENST00000367162 ENST00000367160 ENST00000371335 ENST00000258439 ENST00000554611 ENST00000512439 ENST00000338983 ENST00000501271 ENST00000368761 ENST00000327333 ENST00000476201 ENST00000311180 	ENST00000447944 ENST00000415374 	3524 4590 4725 3735 2543 5559 6494 3841 5519 847 3024 1016 378 7624 	4041 3242 	3524 4590 4725 3735 2543 5559 6494 3841 5519 847 3024 1016 378 7624 	4053 3254 	41 41 41 41 41 41 41 41 41 41 41 41 41 41 	37 37 
ENST00000484909 ENST00000357460 ENST00000552071 	ENST00000479019 ENST00000360428 ENST00000434452 ENST00000419892 ENST00000346991 ENST00000521261 ENST00000518345 ENST00000324537 ENST00000510345 	1295 2543 58 	363 4979 5096 1675 8505 12 137 79 1701 	1295 2543 58 	363 4979 5096 1675 8505 12 137 79 1701 	52 52 52 	38 38 38 38 38 38 38 38 38 
ENST00000481883 ENST00000427143 	ENST00000533903 ENST00000590000 	869 3481 	255 380 	883 3495 	255 380 	39 39 	32 32 
ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	ENST00000481729 	3251 5060 761 749 	468 	3251 5060 761 749 	468 	52 52 52 52 	53 
ENST00000354232 	ENST00000538183 ENST00000321521 ENST00000309733 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000355520 ENST00000558583 ENST00000261200 ENST00000497426 ENST00000310613 ENST00000474698 	1448 	7063 7951 6491 13245 13188 4552 7339 5647 6934 4552 2743 4551 	1448 	7071 7959 6499 13253 13196 4560 7347 5655 6942 4560 2751 4559 	38 	43 43 43 43 43 43 43 43 43 43 43 43 
ENST00000558583 	ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	6095 	3263 5072 773 761 	6105 	3263 5072 773 761 	42 	53 53 53 53 
ENST00000552264 ENST00000547001 ENST00000547334 ENST00000549322 ENST00000549105 ENST00000597888 ENST00000549001 ENST00000339474 ENST00000400877 ENST00000334962 ENST00000584306 ENST00000319651 ENST00000570311 	ENST00000496930 ENST00000393465 ENST00000320254 	1120 3769 3769 1120 3769 3769 883 1163 1897 1280 4297 4169 3617 	2517 3864 3832 	1120 3769 3769 1120 3769 3769 883 1163 1897 1280 4297 4169 3617 	2517 3864 3832 	52 52 52 52 52 52 52 52 52 52 52 52 52 	53 53 53 
ENST00000265970 	ENST00000382038 	6396 	5038 	6408 	5043 	41 	32 
ENST00000488630 	ENST00000490133 	211 	870 	211 	870 	53 	53 
ENST00000506002 	ENST00000361681 	216 	370 	216 	370 	53 	47 
ENST00000483793 	ENST00000295269 ENST00000309733 ENST00000558583 ENST00000564458 ENST00000564795 	3377 	3936 6268 5424 960 960 	3378 	3936 6268 5424 960 960 	50 	53 53 53 53 53 
ENST00000271375 	ENST00000309733 ENST00000483793 ENST00000476192 ENST00000558583 ENST00000497426 	5959 	6866 4066 4927 6019 4927 	5971 	6866 4066 4927 6019 4927 	35 	37 37 37 37 37 
ENST00000534819 	ENST00000465160 	189 	1510 	210 	1515 	32 	32 
ENST00000441633 	ENST00000414273 	113 	973 	113 	985 	40 	31 
ENST00000310160 	ENST00000557525 	3077 	165 	3078 	165 	51 	33 
ENST00000382119 ENST00000301215 ENST00000497387 ENST00000377837 ENST00000282841 ENST00000358966 ENST00000336418 	ENST00000380094 	88 3313 20 934 1651 1503 3717 	2260 	88 3313 20 934 1651 1503 3717 	2279 	53 53 53 53 53 53 53 	34 
ENST00000471181 	ENST00000515262 	4606 	159 	4606 	171 	45 	38 
ENST00000595520 	ENST00000412930 	191 	292 	196 	309 	48 	36 
ENST00000295025 	ENST00000557060 ENST00000551944 ENST00000550977 ENST00000604604 ENST00000479145 ENST00000392857 	9010 	2967 3511 2375 1484 2 5704 	9015 	2967 3511 2375 1484 2 5704 	47 	52 52 52 52 52 52 
ENST00000358776 	ENST00000602840 	3219 	1669 	3219 	1680 	52 	31 
ENST00000553607 ENST00000336126 	ENST00000604324 	2014 5063 	613 	2027 5076 	623 	36 36 	43 
ENST00000475900 ENST00000440367 ENST00000328199 ENST00000541208 ENST00000459629 	ENST00000577961 ENST00000584307 ENST00000314574 	4052 2805 2538 2643 6115 	3125 3210 3172 	4066 2819 2552 2657 6129 	3125 3210 3172 	33 33 33 33 33 	53 53 53 
ENST00000321521 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000355520 ENST00000354232 ENST00000282074 ENST00000261200 ENST00000564458 ENST00000564795 	ENST00000489060 	7800 6340 321 5104 3540 7188 1351 1227 6783 1032 1032 	1533 	7800 6340 321 5104 3540 7188 1351 1227 6783 1032 1032 	1533 	53 53 53 53 53 53 53 53 53 53 53 	52 
ENST00000309733 ENST00000478538 ENST00000483793 	ENST00000394511 ENST00000489060 	6602 59 3802 	282 1746 	6602 59 3802 	282 1746 	53 53 53 	52 52 
ENST00000558801 ENST00000456932 	ENST00000342039 ENST00000338938 ENST00000379430 	8372 8175 	1556 1556 1556 	8372 8175 	1556 1556 1556 	53 53 	51 51 51 
ENST00000571500 ENST00000534317 	ENST00000425566 	4558 4558 	1149 	4568 4568 	1149 	43 43 	33 
ENST00000601706 	ENST00000398726 	235 	358 	241 	358 	47 	53 
ENST00000393279 	ENST00000525742 ENST00000570097 	393 	641 641 	393 	652 652 	36 	35 35 
ENST00000379847 ENST00000379264 ENST00000379272 ENST00000357096 	ENST00000477976 ENST00000469563 	910 4659 4664 4250 	89 754 	910 4659 4664 4250 	89 754 	37 37 37 37 	35 35 
ENST00000309955 ENST00000355568 ENST00000544076 	ENST00000371316 	3711 2681 1412 	4067 	3711 2681 1412 	4086 	53 53 53 	34 
ENST00000588623 ENST00000262374 ENST00000591822 ENST00000544428 ENST00000529482 ENST00000533775 ENST00000511660 ENST00000515046 ENST00000507643 ENST00000425059 ENST00000515248 ENST00000532875 ENST00000502317 ENST00000546233 ENST00000546127 ENST00000482043 	ENST00000340333 	2126 1390 1516 1207 2140 1030 414 400 753 907 722 398 734 423 198 738 	719 	2126 1390 1516 1207 2140 1030 414 400 753 907 722 398 734 423 198 738 	719 	33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 	38 
ENST00000301981 ENST00000485628 ENST00000194130 ENST00000461251 ENST00000406785 	ENST00000378621 ENST00000578895 ENST00000600106 	2332 355 3274 2047 10989 	8107 853 8107 	2332 355 3274 2047 10989 	8107 853 8107 	53 53 53 53 53 	52 52 52 
ENST00000378312 ENST00000278422 ENST00000529403 	ENST00000485599 ENST00000444724 ENST00000361183 ENST00000395337 ENST00000498273 ENST00000548032 ENST00000586448 ENST00000255226 ENST00000589658 ENST00000295628 ENST00000339834 ENST00000420043 ENST00000572732 ENST00000373625 ENST00000448299 ENST00000343381 ENST00000358785 ENST00000227155 ENST00000524750 ENST00000370272 ENST00000377038 ENST00000528276 ENST00000441801 ENST00000265715 ENST00000367942 	1218 1328 1398 	404 2746 3119 4307 3228 525 3401 3896 1601 4882 538 702 1407 6336 1420 1682 1621 1430 552 8405 1750 361 1261 4220 2838 	1218 1328 1398 	404 2746 3119 4307 3228 525 3401 3896 1601 4882 538 702 1407 6336 1420 1682 1621 1430 552 8405 1750 361 1261 4220 2838 	35 35 35 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 
ENST00000461797 ENST00000474660 ENST00000498618 	ENST00000514226 ENST00000423927 ENST00000569183 	439 295 457 	155 409 260 	443 299 461 	155 409 260 	31 31 31 	40 40 40 
ENST00000265081 ENST00000546483 	ENST00000583038 	3983 1110 	541 	3993 1120 	556 	33 33 	38 
ENST00000409740 ENST00000485660 ENST00000602791 ENST00000602364 	ENST00000582452 ENST00000312675 ENST00000543006 ENST00000483793 ENST00000355520 ENST00000558583 ENST00000223073 ENST00000463753 ENST00000282074 ENST00000310613 	65 30 2180 2180 	369 13142 13085 3588 7236 5544 15430 2894 1275 2640 	65 30 2180 2180 	382 13155 13098 3601 7249 5557 15443 2907 1288 2653 	32 32 32 32 	40 40 40 40 40 40 40 40 40 40 
ENST00000474698 	ENST00000429412 ENST00000546113 ENST00000309733 ENST00000604015 	5445 	1806 1806 7478 276 	5445 	1806 1806 7478 276 	53 	51 51 51 51 
ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	ENST00000563131 	790 865 507 489 458 2919 	563 	790 865 507 489 458 2919 	563 	45 45 45 45 45 45 	53 
ENST00000331006 	ENST00000587236 ENST00000429719 	331 	3338 2284 	331 	3338 2284 	51 	53 53 
ENST00000582452 ENST00000456523 ENST00000430711 ENST00000489873 ENST00000483793 ENST00000354232 ENST00000271375 	ENST00000606080 	234 5018 1933 2105 3454 1265 5450 	3285 	243 5027 1942 2114 3463 1274 5459 	3285 	44 44 44 44 44 44 44 	47 
ENST00000355568 	ENST00000594734 ENST00000598562 ENST00000411432 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000412930 	2822 	147 147 2220 237 141 147 141 141 	2822 	147 147 2220 237 141 147 141 141 	44 	53 53 53 53 53 53 53 53 
ENST00000309733 ENST00000310613 	ENST00000326831 ENST00000264065 ENST00000476192 ENST00000436063 ENST00000497426 ENST00000474698 	6677 2929 	2878 7421 4845 3962 4845 4844 	6677 2929 	2878 7421 4845 3962 4845 4844 	53 53 	32 32 32 32 32 32 
ENST00000336156 	ENST00000375105 	6701 	2598 	6712 	2598 	35 	38 
ENST00000228827 ENST00000537466 ENST00000551079 ENST00000550974 ENST00000543199 	ENST00000228825 ENST00000426440 ENST00000475777 	520 548 7 478 659 	111 15 126 	520 548 7 478 659 	111 15 126 	53 53 53 53 53 	43 43 43 
ENST00000550977 ENST00000295025 	ENST00000429412 ENST00000546113 ENST00000508075 ENST00000469632 ENST00000566753 ENST00000604604 ENST00000261200 	1652 8392 	2506 2506 701 808 1780 851 7030 	1652 8392 	2506 2506 701 808 1780 851 7030 	53 53 	53 53 53 53 53 53 53 
ENST00000503647 	ENST00000591203 	673 	355 	684 	371 	34 	37 
ENST00000309733 	ENST00000489060 ENST00000392857 	8225 	3362 5287 	8243 	3371 5296 	35 	44 44 
ENST00000295121 	ENST00000560440 	2095 	2613 	2096 	2619 	33 	47 
ENST00000354232 	ENST00000312675 ENST00000543006 ENST00000476192 ENST00000497426 ENST00000310613 ENST00000474698 	1528 	13409 13352 4716 4716 2907 4715 	1528 	13409 13352 4716 4716 2907 4715 	50 	53 53 53 53 53 53 
ENST00000393461 	ENST00000477531 ENST00000340941 ENST00000575361 ENST00000553453 	1211 	547 2477 2477 306 	1232 	551 2481 2481 310 	32 	32 32 32 32 
ENST00000429412 ENST00000546113 ENST00000538183 ENST00000489060 ENST00000392857 	ENST00000309733 ENST00000310613 	2026 2026 8268 2742 4666 	7901 4147 	2026 2026 8268 2742 4666 	7915 4161 	52 52 52 52 52 	39 39 
ENST00000487099 ENST00000265465 ENST00000519807 	ENST00000372523 ENST00000398107 ENST00000425369 ENST00000481782 ENST00000560878 ENST00000561088 ENST00000280614 ENST00000251269 ENST00000328914 ENST00000372592 ENST00000308941 ENST00000419552 ENST00000562263 ENST00000471841 ENST00000574118 ENST00000467747 ENST00000012049 ENST00000366382 ENST00000415930 ENST00000327794 ENST00000380698 ENST00000482240 ENST00000475361 ENST00000465550 ENST00000357613 ENST00000568559 ENST00000588427 ENST00000394670 ENST00000588534 ENST00000508554 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000470617 ENST00000288266 ENST00000510199 ENST00000560810 	4476 2799 1507 	2030 3356 3208 1078 91 457 1696 2469 8035 569 56 52 6 4873 919 614 1815 1319 3818 7566 1836 438 630 935 3704 3284 291 6277 902 489 2039 1384 1369 418 5354 38 906 	4476 2799 1507 	2030 3356 3208 1078 91 457 1696 2469 8035 569 56 52 6 4873 919 614 1815 1319 3818 7566 1836 438 630 935 3704 3284 291 6277 902 489 2039 1384 1369 418 5354 38 906 	51 51 51 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 
