ENST00000569239 	ENST00000550466 ENST00000553258 ENST00000442514 ENST00000553262 ENST00000398726 ENST00000548061 	1496 	93 370 370 93 316 370 	1496 	93 370 370 93 316 370 	52 	53 53 53 53 53 53 
ENST00000499676 ENST00000597476 ENST00000398004 ENST00000550135 ENST00000313957 ENST00000512264 ENST00000593203 ENST00000591750 ENST00000553645 ENST00000604665 	ENST00000352732 ENST00000355100 	6774 557 1440 1954 1439 475 42 2884 4885 726 	7400 7353 	9059 557 1440 1954 1439 475 42 2884 4885 726 	7414 7367 	53 53 53 53 53 53 53 53 53 53 	31 31 
ENST00000392385 ENST00000508075 ENST00000409562 ENST00000295025 	ENST00000551944 ENST00000392857 ENST00000229465 	904 878 2675 8654 	3193 5385 961 	910 884 2681 8660 	3209 5401 977 	46 46 46 46 	37 37 37 
ENST00000355520 ENST00000223073 ENST00000261200 	ENST00000558583 	7073 15276 6668 	5633 	7073 15276 6668 	5633 	53 53 53 	53 
ENST00000379562 ENST00000526038 ENST00000373014 	ENST00000444614 	5286 1157 1626 	1666 	5286 1157 1626 	1666 	51 51 51 	52 
ENST00000343735 ENST00000183605 ENST00000479660 	ENST00000326279 ENST00000254231 	1916 2008 1674 	3424 2877 	1916 2008 1674 	3432 2885 	35 35 35 	36 36 
ENST00000406386 	ENST00000529408 	9226 	1844 	9229 	1844 	50 	40 
ENST00000552551 ENST00000293308 ENST00000546583 ENST00000550170 ENST00000546897 ENST00000552150 ENST00000547031 	ENST00000425226 ENST00000453110 	1388 1046 2145 1493 1111 1059 426 	1063 1060 	1388 1046 2145 1493 1111 1059 426 	1063 1060 	52 52 52 52 52 52 52 	39 39 
ENST00000508075 ENST00000586722 ENST00000458297 ENST00000492481 ENST00000550977 	ENST00000392385 ENST00000551944 ENST00000409562 ENST00000604604 ENST00000295025 ENST00000600751 	785 1585 1503 266 1826 	1078 3230 2849 1202 8828 2524 	785 1585 1503 266 1826 	1078 3230 2849 1202 8828 2524 	53 53 53 53 53 	53 53 53 53 53 53 
ENST00000570603 ENST00000573025 ENST00000572434 ENST00000574244 ENST00000575083 ENST00000574076 ENST00000532567 ENST00000527791 ENST00000527853 ENST00000524864 ENST00000528547 	ENST00000476147 ENST00000540179 ENST00000469891 ENST00000327878 	68 416 82 657 404 10 68 416 657 404 10 	68 68 73 68 	68 416 82 657 404 10 68 416 657 404 10 	68 68 73 68 	52 52 52 52 52 52 52 52 52 52 52 	53 53 53 53 
ENST00000265872 ENST00000595527 	ENST00000366200 	4235 1218 	178 	4235 1218 	178 	50 50 	53 
ENST00000580201 	ENST00000544076 	107 	2258 	108 	2272 	52 	36 
ENST00000494643 ENST00000519289 ENST00000521198 ENST00000522398 ENST00000520976 ENST00000345714 ENST00000396596 	ENST00000571350 ENST00000481822 ENST00000526931 ENST00000565889 	80 2784 2754 2573 2335 2340 2431 	1674 1674 226 226 	86 2790 2760 2579 2341 2346 2437 	1674 1674 226 226 	32 32 32 32 32 32 32 	35 35 35 35 
ENST00000394511 	ENST00000478538 ENST00000476192 ENST00000355520 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	52 	3 4607 7394 1590 343 4607 4606 	52 	3 4607 7394 1590 343 4607 4606 	51 	53 53 53 53 53 53 53 
ENST00000265843 ENST00000428840 ENST00000443411 ENST00000543897 ENST00000592790 ENST00000423071 ENST00000555661 ENST00000249344 ENST00000600519 ENST00000366385 ENST00000553159 	ENST00000331373 ENST00000380739 ENST00000397622 	7162 7118 6804 805 1133 355 2839 3798 3617 14 33 	1665 2306 2364 	7162 7118 6804 805 1133 355 2839 3798 3617 14 33 	1684 2325 2383 	53 53 53 53 53 53 53 53 53 53 53 	32 32 32 
ENST00000486090 ENST00000414736 ENST00000583010 ENST00000578551 	ENST00000547573 ENST00000524482 ENST00000526319 ENST00000279242 ENST00000532671 ENST00000480612 ENST00000397149 ENST00000502805 ENST00000415440 ENST00000587642 ENST00000587350 ENST00000534259 ENST00000506530 ENST00000465271 ENST00000366857 ENST00000585258 ENST00000523485 ENST00000486937 ENST00000360774 ENST00000451710 ENST00000376872 ENST00000376871 ENST00000449912 ENST00000361255 ENST00000396556 ENST00000429492 ENST00000294485 ENST00000369936 ENST00000370323 ENST00000442123 ENST00000354586 ENST00000313294 ENST00000559403 ENST00000525166 ENST00000533797 ENST00000298047 ENST00000409404 ENST00000603498 	711 307 711 307 	337 1019 853 958 1473 355 2153 491 670 407 218 341 1149 2328 2166 499 595 24 7275 7287 4140 3786 7094 7121 4756 5901 5257 5377 2164 3126 3372 2257 350 14817 4177 15262 15166 218 	725 321 725 321 	337 1019 853 958 1473 355 2153 491 670 407 218 341 1149 2328 2166 499 595 24 7275 7287 4140 3786 7094 7121 4756 5901 5257 5377 2164 3126 3372 2257 350 14817 4177 15262 15166 218 	37 37 37 37 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000408926 	ENST00000354232 	2888 	1452 	2888 	1452 	48 	53 
ENST00000424347 	ENST00000599096 ENST00000452676 	3452 	263 319 	3452 	263 319 	42 	33 33 
ENST00000335251 	ENST00000541541 	5825 	471 	5844 	476 	34 	34 
ENST00000551364 	ENST00000411432 	257 	2423 	259 	2438 	51 	38 
ENST00000366225 	ENST00000216366 ENST00000554345 ENST00000335247 ENST00000463367 ENST00000370658 ENST00000306085 ENST00000487252 ENST00000273347 ENST00000491511 ENST00000422132 	1629 	1327 1223 3432 1918 2442 3357 483 3839 4203 3444 	1648 	1349 1245 3454 1940 2464 3379 505 3861 4225 3466 	32 	31 31 31 31 31 31 31 31 31 31 
ENST00000604015 	ENST00000538183 ENST00000489060 	271 	8117 2591 	271 	8117 2591 	53 	34 34 
ENST00000424818 	ENST00000434423 ENST00000573728 	0 	179 179 	0 	179 179 	53 	53 53 
ENST00000463896 	ENST00000467358 ENST00000549240 	1080 	150 608 	1096 	162 620 	33 	37 37 
ENST00000468258 	ENST00000378555 ENST00000541194 	91 	983 999 	91 	992 1008 	52 	31 31 
ENST00000395004 	ENST00000414130 	292 	162 	292 	162 	53 	51 
ENST00000429656 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	ENST00000453518 	242 242 242 242 242 	467 	242 242 242 242 242 	467 	53 53 53 53 53 	44 
ENST00000472531 	ENST00000309033 ENST00000525427 ENST00000502505 ENST00000610232 	763 	5754 1324 2828 2828 	763 	5761 1331 2835 2835 	53 	37 37 37 37 
ENST00000524559 ENST00000306024 	ENST00000368985 ENST00000448301 ENST00000493763 ENST00000304734 ENST00000497328 ENST00000342608 ENST00000424702 ENST00000512375 ENST00000244763 ENST00000591887 ENST00000389677 ENST00000217957 ENST00000415430 ENST00000477853 ENST00000595369 	41 1285 	1530 1215 3872 3136 4462 3356 1588 2336 7400 3022 10336 2342 2494 6484 404 	41 1285 	1544 1229 3886 3150 4476 3370 1602 2350 7414 3036 10350 2356 2508 6498 418 	49 49 	38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 
ENST00000399442 ENST00000486070 	ENST00000592154 	212 359 	553 	231 378 	553 	32 32 	53 
ENST00000551866 	ENST00000466537 ENST00000550466 ENST00000480625 ENST00000479997 ENST00000494905 ENST00000483849 ENST00000553262 ENST00000550127 ENST00000486307 ENST00000495405 ENST00000558924 	92 	50 391 50 50 50 50 391 299 50 50 827 	132 	65 406 65 65 65 65 406 314 65 65 842 	50 	35 35 35 35 35 35 35 35 35 35 35 
ENST00000599809 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000553258 ENST00000569239 ENST00000411432 ENST00000557832 ENST00000442514 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000398726 ENST00000548061 ENST00000412930 ENST00000544076 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	ENST00000309955 	51 57 57 57 144 1419 2130 147 144 51 57 51 90 144 51 1513 51 51 51 51 	3909 	51 57 57 57 144 1419 2130 147 144 51 57 51 90 144 51 1513 51 51 51 51 	3909 	46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 	53 
ENST00000552461 ENST00000396556 ENST00000429492 	ENST00000492502 ENST00000533958 	720 4670 5815 	174 95 	729 4679 5824 	182 103 	42 42 42 	35 35 
ENST00000309955 	ENST00000599809 ENST00000594734 ENST00000598562 ENST00000597084 	3986 	302 308 308 308 	3987 	302 308 308 308 	52 	52 52 52 52 
ENST00000492999 	ENST00000450504 ENST00000426791 	288 	421 421 	288 	421 421 	52 	52 52 
ENST00000467228 ENST00000319863 ENST00000354286 ENST00000295065 ENST00000486812 ENST00000439986 ENST00000549235 ENST00000556292 ENST00000489047 ENST00000477990 ENST00000497328 ENST00000342608 ENST00000396594 ENST00000539815 ENST00000476121 ENST00000372873 ENST00000394810 ENST00000470730 ENST00000396893 ENST00000486834 ENST00000527818 ENST00000592115 ENST00000586192 ENST00000477487 ENST00000462400 ENST00000395082 	ENST00000565321 ENST00000569563 ENST00000377957 ENST00000465605 ENST00000472200 ENST00000471668 ENST00000311417 ENST00000432729 ENST00000301215 ENST00000473371 ENST00000333703 ENST00000483477 ENST00000300619 ENST00000495441 ENST00000293272 ENST00000366113 ENST00000265641 ENST00000584581 ENST00000497613 ENST00000409379 ENST00000556123 ENST00000504669 ENST00000492342 ENST00000560440 ENST00000422247 ENST00000491968 ENST00000461317 ENST00000527063 ENST00000491193 ENST00000367942 ENST00000603197 ENST00000605140 ENST00000426371 	2368 1698 1314 3477 3023 3307 240 283 3124 2734 3099 1993 2799 2635 1219 2910 3710 2003 3050 1157 1631 207 187 1998 1827 218 	6475 4403 3671 206 2738 1887 2791 2845 3481 1508 4408 3190 3845 2509 817 696 4594 2466 6475 4403 3900 2975 206 2651 1993 206 206 1922 1310 2996 817 696 1012 	2368 1698 1314 3477 3023 3307 240 283 3124 2734 3099 1993 2799 2635 1219 2910 3710 2003 3050 1157 1631 207 187 1998 1827 218 	6475 4403 3671 206 2738 1887 2791 2845 3481 1508 4408 3190 3845 2509 817 696 4594 2466 6475 4403 3900 2975 206 2651 1993 206 206 1922 1310 2996 817 696 1012 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000392385 ENST00000508075 ENST00000409562 ENST00000604604 ENST00000261200 ENST00000295025 	ENST00000493254 	899 873 2670 1023 7202 8649 	2059 	909 883 2680 1033 7212 8659 	2059 	41 41 41 41 41 41 	53 
ENST00000404582 	ENST00000379535 ENST00000426013 ENST00000331268 ENST00000559345 ENST00000561171 ENST00000558502 	727 	1561 1164 1243 1096 436 795 	727 	1561 1164 1243 1096 436 795 	53 	53 53 53 53 53 53 
ENST00000359242 ENST00000294678 	ENST00000529271 ENST00000502413 ENST00000610020 	2553 2530 	466 404 7786 	2573 2550 	466 404 7786 	32 32 	33 33 33 
ENST00000492472 ENST00000467514 ENST00000318636 ENST00000360428 ENST00000434452 ENST00000328913 ENST00000473233 ENST00000338733 ENST00000446782 ENST00000424280 ENST00000309424 ENST00000592540 ENST00000536413 ENST00000297578 ENST00000523256 ENST00000521645 ENST00000302219 ENST00000328546 ENST00000370272 ENST00000366089 ENST00000296318 ENST00000475135 ENST00000581251 ENST00000596009 	ENST00000372523 ENST00000524543 ENST00000528080 ENST00000397461 ENST00000280614 ENST00000499676 ENST00000251269 ENST00000328914 ENST00000221996 ENST00000343450 ENST00000372592 ENST00000308941 ENST00000419552 ENST00000562263 ENST00000471841 ENST00000366998 ENST00000254942 ENST00000566051 ENST00000603068 ENST00000574118 ENST00000414812 ENST00000505044 ENST00000467747 ENST00000503374 ENST00000012049 ENST00000366382 ENST00000327794 ENST00000340417 ENST00000510877 ENST00000442461 ENST00000446851 ENST00000395283 ENST00000395282 ENST00000583206 ENST00000477859 ENST00000588427 ENST00000588578 ENST00000445217 ENST00000392690 ENST00000394670 ENST00000526038 ENST00000301019 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000470617 ENST00000510199 ENST00000560810 ENST00000359975 	818 694 4386 4854 4971 4625 4400 2021 1768 2372 2501 1116 467 1693 1513 1617 1821 1949 5593 111 6185 1298 694 387 	2037 1723 1860 69 1703 5396 2476 8042 1714 2059 576 63 59 13 4880 1649 1898 479 1880 926 52 68 621 11 1822 1326 7573 3737 3062 2976 2805 3092 3235 229 4826 298 2347 1464 3127 6284 1301 3 2046 1391 1376 425 45 913 140 	818 694 4386 4854 4971 4625 4400 2021 1768 2372 2501 1116 467 1693 1513 1617 1821 1949 5593 111 6185 1298 694 387 	2037 1723 1860 69 1703 5396 2476 8042 1714 2059 576 63 59 13 4880 1649 1898 479 1880 926 52 68 621 11 1822 1326 7573 3737 3062 2976 2805 3092 3235 229 4826 298 2347 1464 3127 6284 1301 3 2046 1391 1376 425 45 913 140 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000481810 ENST00000465550 	ENST00000341446 ENST00000524543 ENST00000528080 ENST00000397461 ENST00000422163 ENST00000446079 ENST00000602198 ENST00000526829 ENST00000328914 ENST00000428549 ENST00000585850 ENST00000221996 ENST00000343450 ENST00000565987 ENST00000562263 ENST00000471841 ENST00000581419 ENST00000467205 ENST00000254942 ENST00000566051 ENST00000603068 ENST00000498702 ENST00000377996 ENST00000574039 ENST00000570810 ENST00000327794 ENST00000483959 ENST00000558118 ENST00000340417 ENST00000510877 ENST00000442461 ENST00000446851 ENST00000395283 ENST00000395282 ENST00000581287 ENST00000583206 ENST00000392690 ENST00000475467 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000374045 ENST00000510199 ENST00000243673 ENST00000462646 ENST00000596926 ENST00000605421 ENST00000560810 ENST00000550749 	144 809 	3290 1737 1874 83 508 63 69 545 8056 1342 1222 1728 2073 50 27 4894 64 73 1912 493 1894 559 874 508 63 7587 5 322 3751 3076 2990 2819 3106 3249 340 243 3141 425 2060 1405 1390 4578 59 2390 118 377 186 927 151 	144 809 	3290 1737 1874 83 508 63 69 545 8056 1342 1222 1728 2073 50 27 4894 64 73 1912 493 1894 559 874 508 63 7587 5 322 3751 3076 2990 2819 3106 3249 340 243 3141 425 2060 1405 1390 4578 59 2390 118 377 186 927 151 	53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000487099 ENST00000450981 ENST00000570752 ENST00000549649 ENST00000521261 ENST00000518345 ENST00000483921 ENST00000590534 ENST00000243326 	ENST00000567573 ENST00000577583 ENST00000391878 	4620 163 275 434 29 154 446 465 10473 	553 2011 457 	4620 163 1263 434 29 154 446 465 10473 	553 2011 457 	53 53 53 53 53 53 53 53 53 	52 52 52 
ENST00000588623 ENST00000262374 ENST00000591822 ENST00000544428 ENST00000511660 ENST00000515046 ENST00000507643 ENST00000425059 ENST00000515248 ENST00000532875 ENST00000502317 ENST00000546233 ENST00000546127 ENST00000482043 	ENST00000340333 	2112 1376 1502 1193 400 386 739 893 708 384 720 409 184 724 	652 	2112 1376 1502 1193 400 386 739 893 708 384 720 409 184 724 	652 	47 47 47 47 47 47 47 47 47 47 47 47 47 47 	53 
ENST00000506437 	ENST00000350498 	478 	2206 	478 	2206 	53 	53 
ENST00000605395 ENST00000458685 	ENST00000339486 ENST00000581302 ENST00000581220 ENST00000262013 ENST00000474557 	80 280 	3187 2810 1536 5448 200 	80 280 	3208 2831 1557 5469 221 	31 31 	31 31 31 31 31 
ENST00000409683 ENST00000467816 	ENST00000607242 ENST00000393073 	313 314 	326 169 	313 314 	337 180 	51 51 	42 42 
ENST00000295269 ENST00000261200 ENST00000564458 ENST00000564795 	ENST00000309733 ENST00000478538 ENST00000483793 ENST00000354232 ENST00000489060 	4073 6848 1097 1097 	6569 26 3769 1580 1613 	4088 6863 1112 1112 	6569 26 3769 1580 1613 	38 38 38 38 	41 41 41 41 41 
ENST00000394511 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000355520 ENST00000497426 ENST00000310613 ENST00000474698 	ENST00000354232 ENST00000489060 	227 13401 13344 4708 7495 4708 2899 4707 	1811 1845 	229 13403 13346 4710 7497 4710 2901 4709 	1817 1851 	38 38 38 38 38 38 38 38 	47 47 
ENST00000535853 	ENST00000466630 	1424 	2410 	1434 	2424 	32 	34 
ENST00000496037 ENST00000512701 ENST00000299381 ENST00000448814 	ENST00000295121 	424 6423 1429 1122 	1216 	424 6423 1429 1122 	1221 	53 53 53 53 	48 
ENST00000610020 	ENST00000409562 	8357 	2614 	8357 	2630 	53 	34 
ENST00000507437 	ENST00000562205 ENST00000565243 	649 	1144 3034 	649 	1144 3034 	53 	53 53 
ENST00000273980 	ENST00000580201 	173 	19 	173 	33 	52 	39 
ENST00000447359 ENST00000502609 ENST00000425003 ENST00000416803 ENST00000432723 	ENST00000604452 ENST00000457191 ENST00000592994 ENST00000605013 	1775 1776 1808 1780 1771 	1852 1850 1892 1864 	1775 1776 1808 1780 1771 	1852 1850 1892 1864 	53 53 53 53 53 	53 53 53 53 
ENST00000512243 	ENST00000549302 ENST00000495790 ENST00000554912 ENST00000497951 ENST00000495759 	637 	384 6917 325 729 1039 	637 	396 6929 337 741 1051 	31 	34 34 34 34 34 
ENST00000465229 	ENST00000493254 ENST00000529271 ENST00000586722 ENST00000458297 ENST00000566753 ENST00000476192 ENST00000550977 ENST00000481617 ENST00000497426 ENST00000474698 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	1478 	1070 360 751 669 1030 7365 991 3221 7357 5741 32 32 32 32 32 32 	1478 	1092 382 773 691 1052 7387 1013 3243 7379 5763 54 54 54 54 54 54 	52 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 
ENST00000508075 ENST00000261200 	ENST00000392385 ENST00000551944 ENST00000409562 ENST00000604604 ENST00000295025 	806 7135 	1102 3254 2873 1226 8852 	806 7135 	1102 3254 2873 1226 8852 	48 48 	52 52 52 52 52 
ENST00000577961 ENST00000584307 ENST00000314574 ENST00000461206 ENST00000488630 	ENST00000398738 ENST00000543600 ENST00000444614 ENST00000536991 ENST00000452375 ENST00000449784 ENST00000450501 ENST00000357490 ENST00000432387 ENST00000461350 ENST00000526038 ENST00000373014 	3132 3217 3179 44 202 	1885 1876 1709 387 385 388 286 314 289 1301 1345 1818 	3132 3217 3179 44 202 	1885 1876 1709 387 385 388 286 314 289 1301 1345 1818 	52 52 52 52 52 	53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000309955 	ENST00000599809 ENST00000595520 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000411432 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000398726 ENST00000412930 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	3682 	21 21 27 27 27 2100 117 21 27 60 21 21 21 21 21 	3682 	21 21 27 27 27 2100 117 21 27 60 21 21 21 21 21 	53 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000540918 ENST00000371610 ENST00000470617 	ENST00000513619 ENST00000321545 ENST00000415930 ENST00000529801 ENST00000491741 	2868 2317 357 	762 2635 3305 109 882 	2868 2317 357 	762 2635 3305 109 882 	53 53 53 	52 52 52 52 52 
ENST00000309733 	ENST00000429412 ENST00000546113 ENST00000392857 ENST00000604015 	7618 	2001 2001 4641 471 	7618 	2019 2019 4659 489 	32 	35 35 35 35 
ENST00000429412 ENST00000546113 	ENST00000489060 	1516 1516 	2330 	1525 1525 	2330 	43 43 	53 
ENST00000219478 ENST00000470741 ENST00000393145 ENST00000276602 ENST00000518961 ENST00000477129 ENST00000547430 	ENST00000474929 	4378 395 4130 1731 2910 318 96 	375 	4378 395 4130 1731 2910 318 96 	393 	51 51 51 51 51 51 51 	35 
ENST00000314103 	ENST00000378847 ENST00000348993 	4077 	5493 3615 	4086 	5499 3621 	35 	34 34 
ENST00000505599 	ENST00000462284 ENST00000258149 ENST00000356290 ENST00000540827 ENST00000428863 	2496 	2221 2041 1696 1621 1543 	2507 	2241 2061 1716 1641 1563 	35 	33 33 33 33 33 
ENST00000366320 	ENST00000467703 	63 	1419 	72 	1422 	44 	42 
ENST00000412930 	ENST00000411432 ENST00000557832 ENST00000398726 	191 	2406 423 366 	191 	3151 564 555 	53 	37 37 37 
ENST00000392385 ENST00000409562 ENST00000604604 ENST00000295025 	ENST00000550977 	1072 2843 1196 8822 	2158 	1072 2843 1196 8822 	2158 	52 52 52 52 	53 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000453518 ENST00000429656 ENST00000445820 ENST00000428199 	56 56 56 56 56 56 56 	178 178 178 178 	56 56 56 56 56 56 56 	178 178 178 178 	37 37 37 37 37 37 37 	53 53 53 53 
ENST00000358637 	ENST00000489060 ENST00000310613 	734 	3408 4612 	746 	3429 4633 	34 	31 31 
ENST00000373652 ENST00000283946 ENST00000409992 	ENST00000398953 ENST00000528017 ENST00000438937 ENST00000543588 ENST00000306984 ENST00000435634 ENST00000436139 ENST00000519132 ENST00000558090 ENST00000263726 	1647 1337 1267 	208 2197 117 144 3992 1496 2013 1503 4079 6387 	1661 1351 1281 	208 2197 117 144 3992 1496 2013 1503 4079 6387 	39 39 39 	32 32 32 32 32 32 32 32 32 32 
ENST00000335251 ENST00000271375 	ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	4416 6116 	3249 5058 759 747 	4431 6131 	3249 5058 759 747 	38 38 	52 52 52 52 
ENST00000309166 ENST00000504853 ENST00000440367 ENST00000328199 ENST00000541208 	ENST00000309955 	2885 369 2808 2541 2646 	11074 	2905 389 2828 2561 2666 	11088 	33 33 33 33 33 	31 
ENST00000563801 ENST00000563769 ENST00000463740 ENST00000426651 	ENST00000416120 	415 952 415 952 	464 	415 952 415 952 	464 	53 53 53 53 	53 
ENST00000538869 	ENST00000457010 ENST00000570119 	453 	3048 38 	468 	3068 58 	36 	31 31 
ENST00000361627 	ENST00000399215 ENST00000553430 ENST00000554089 ENST00000554713 	4228 	877 545 527 691 	4228 	891 559 541 705 	34 	32 32 32 32 
ENST00000566753 ENST00000481617 	ENST00000555870 	797 2988 	5469 	797 2988 	5476 	32 32 	39 
ENST00000409683 ENST00000467816 	ENST00000607242 ENST00000393073 ENST00000397627 ENST00000426188 ENST00000595695 	296 297 	341 184 181 169 169 	296 297 	361 204 201 189 189 	53 53 	33 33 33 33 33 
