ENST00000256861 ENST00000568223 ENST00000422968 ENST00000394670 	ENST00000321844 	5890 3235 1453 3961 	4638 	5901 3246 1464 3972 	4638 	32 32 32 32 	53 
ENST00000604197 	ENST00000355497 ENST00000425646 ENST00000479456 ENST00000369037 ENST00000217740 ENST00000345662 ENST00000315285 ENST00000568109 ENST00000559283 ENST00000488013 ENST00000265026 ENST00000553458 ENST00000312239 ENST00000375003 ENST00000607442 ENST00000548238 ENST00000610045 	95 	2868 2835 359 2220 3727 3733 3733 344 107 158 4707 2852 2730 3635 2220 177 8 	95 	2882 2849 373 2234 3741 3747 3747 358 121 172 4721 2866 2744 3649 2234 191 22 	53 	39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 
ENST00000465065 ENST00000336824 ENST00000012049 ENST00000366382 ENST00000275053 ENST00000512907 ENST00000243326 ENST00000604107 	ENST00000495257 ENST00000475187 ENST00000334464 ENST00000378268 ENST00000397893 ENST00000573951 ENST00000593019 ENST00000562435 ENST00000569997 ENST00000549737 	2607 7263 1753 1257 6805 620 10347 603 	511 1671 5757 429 431 1645 595 6055 1470 183 	2607 7263 1753 1257 6805 620 10347 603 	511 1671 5757 429 431 1645 595 6055 1470 183 	53 53 53 53 53 53 53 53 	52 52 52 52 52 52 52 52 52 52 
ENST00000580201 ENST00000558924 	ENST00000411432 	340 1348 	3990 	353 1361 	3990 	38 38 	53 
ENST00000332397 ENST00000380765 ENST00000437326 	ENST00000416643 ENST00000418669 ENST00000570642 	1683 608 1683 	673 673 673 	1683 608 1683 	673 673 673 	53 53 53 	53 53 53 
ENST00000408926 	ENST00000394511 ENST00000558583 	2880 	56 5615 	2881 	56 5615 	39 	53 53 
ENST00000450479 	ENST00000445820 ENST00000428199 	131 	170 170 	131 	170 170 	53 	53 53 
ENST00000382435 	ENST00000262039 ENST00000398870 	9 	7474 7237 	9 	7484 7247 	32 	32 32 
ENST00000580396 	ENST00000357731 	320 	11553 	325 	11573 	32 	33 
ENST00000250092 ENST00000380498 	ENST00000582151 	1831 1726 	458 	1831 1726 	458 	45 45 	53 
ENST00000368918 ENST00000567425 ENST00000564372 ENST00000565289 ENST00000563014 ENST00000528973 ENST00000553724 ENST00000226951 ENST00000515667 ENST00000416379 ENST00000339375 ENST00000450876 ENST00000345589 	ENST00000265715 	7134 2356 2490 3379 2105 2907 2541 2170 1230 2356 2490 3379 2105 	4411 	7134 2356 2490 3379 2105 2907 2541 2170 1230 2356 2490 3379 2105 	4412 	53 53 53 53 53 53 53 53 53 53 53 53 53 	38 
ENST00000321694 	ENST00000367187 ENST00000424712 ENST00000592521 ENST00000597186 ENST00000510219 ENST00000508980 	277 	6932 6742 586 298 11 1119 	287 	6946 6756 600 312 25 1133 	33 	38 38 38 38 38 38 
ENST00000274008 ENST00000492668 ENST00000463390 ENST00000379264 ENST00000379272 ENST00000357096 ENST00000436564 	ENST00000393965 ENST00000290418 ENST00000545087 ENST00000563815 ENST00000378228 ENST00000378217 ENST00000419639 	5630 665 1091 4625 4630 4216 276 	2971 2712 2138 1474 1359 1451 438 	5630 665 1091 4625 4630 4216 276 	2971 2712 2138 1474 1359 1451 438 	53 53 53 53 53 53 53 	51 51 51 51 51 51 51 
ENST00000604604 	ENST00000557060 ENST00000493254 ENST00000295025 	1379 	2916 2397 9059 	1381 	2916 2397 9059 	50 	53 53 53 
ENST00000562438 ENST00000336278 ENST00000543590 ENST00000265026 	ENST00000606613 	5509 5509 887 8052 	2026 	5516 5516 894 8059 	2045 	31 31 31 31 	34 
ENST00000578118 ENST00000581086 	ENST00000587548 ENST00000586022 	208 158 	2021 2021 	208 158 	2021 2021 	51 51 	52 52 
ENST00000399017 ENST00000550522 ENST00000599628 ENST00000596217 ENST00000593682 ENST00000311437 ENST00000342063 ENST00000504241 	ENST00000560878 ENST00000561088 ENST00000301981 ENST00000372592 ENST00000308941 ENST00000419552 ENST00000588427 	378 5 1048 1079 1814 3036 2315 1989 	74 440 2450 552 39 35 274 	378 5 1048 1079 1814 3036 2315 1989 	74 440 2450 552 39 35 274 	53 53 53 53 53 53 53 53 	53 53 53 53 53 53 53 
ENST00000557060 ENST00000551944 ENST00000493254 ENST00000555870 ENST00000462119 ENST00000337630 ENST00000604604 ENST00000295025 ENST00000602666 	ENST00000312675 ENST00000543006 ENST00000392857 ENST00000469718 	2944 3488 2425 7019 1016 2024 1461 9087 2636 	13589 13532 5741 678 	2944 3488 2425 7019 1016 2024 1461 9087 2636 	13589 13532 5741 678 	52 52 52 52 52 52 52 52 52 	53 53 53 53 
ENST00000538183 	ENST00000379558 ENST00000295269 ENST00000321521 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000355520 ENST00000223073 ENST00000354232 ENST00000282074 ENST00000261200 ENST00000310613 ENST00000564458 ENST00000564795 	6722 	6550 4023 7815 6355 336 5119 3555 7203 15397 1366 1242 6798 2607 1047 1047 	6737 	6550 4023 7815 6355 336 5119 3555 7203 15397 1366 1242 6798 2607 1047 1047 	38 	36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 
ENST00000483793 ENST00000355520 ENST00000558583 	ENST00000586722 ENST00000458297 ENST00000566753 ENST00000481617 	3913 7561 5869 	910 828 1189 3380 	3913 7561 5869 	910 828 1189 3380 	39 39 39 	49 49 49 49 
ENST00000586305 ENST00000588708 ENST00000433821 ENST00000426920 ENST00000587753 ENST00000454404 ENST00000293062 ENST00000592322 	ENST00000230048 ENST00000537591 ENST00000403205 ENST00000339296 ENST00000431278 ENST00000467703 ENST00000526439 	2518 1749 2402 2111 2471 2576 2387 2773 	1338 1663 1820 2049 1909 1449 363 	2518 1749 2402 2111 2471 2576 2387 2773 	1354 1679 1836 2065 1925 1465 379 	51 51 51 51 51 51 51 51 	35 35 35 35 35 35 35 
ENST00000225724 	ENST00000476192 ENST00000403396 ENST00000497426 ENST00000526284 	2302 	6984 3308 6984 953 	2302 	6984 3308 6984 953 	53 	52 52 52 52 
ENST00000326831 ENST00000436063 	ENST00000309733 ENST00000394511 ENST00000478538 ENST00000483793 ENST00000473559 ENST00000354232 ENST00000489060 	2565 3644 	6575 155 32 3775 2086 1586 1619 	2576 3655 	6581 161 38 3781 2092 1592 1625 	42 42 	42 42 42 42 42 42 42 
ENST00000510979 ENST00000446221 ENST00000508344 ENST00000575673 ENST00000576799 ENST00000575358 ENST00000472364 ENST00000222219 ENST00000375826 ENST00000513202 ENST00000412385 	ENST00000395905 	1859 1770 1770 1859 1768 1770 1024 1525 2246 1768 1877 	4412 	1859 1770 1770 1859 1768 1770 1024 1525 2246 1768 1877 	4420 	52 52 52 52 52 52 52 52 52 52 52 	45 
ENST00000482979 ENST00000592551 ENST00000448333 ENST00000511024 ENST00000366711 ENST00000484749 ENST00000463920 ENST00000298198 ENST00000489158 	ENST00000366956 ENST00000550756 	1263 1335 692 1460 5590 7588 2220 7427 1964 	11057 660 	1263 1335 692 1460 5590 7588 2220 7427 1964 	11057 660 	53 53 53 53 53 53 53 53 53 	53 53 
ENST00000361899 	ENST00000514057 	108 	286 	108 	286 	53 	53 
ENST00000549592 	ENST00000432307 	1481 	1590 	1481 	1590 	53 	46 
ENST00000479162 ENST00000526353 ENST00000607772 ENST00000586331 ENST00000574474 ENST00000414802 ENST00000368614 ENST00000392638 ENST00000368610 ENST00000378679 ENST00000319854 ENST00000371199 ENST00000355640 ENST00000373242 ENST00000288699 ENST00000484882 ENST00000301215 ENST00000556831 ENST00000463436 ENST00000583972 ENST00000497417 ENST00000261326 ENST00000546715 ENST00000505031 ENST00000295628 ENST00000317449 ENST00000530932 ENST00000558383 ENST00000262126 ENST00000383440 ENST00000358689 ENST00000522255 ENST00000312675 ENST00000543006 ENST00000588278 ENST00000360803 ENST00000470730 ENST00000607738 ENST00000355754 ENST00000592624 ENST00000302692 ENST00000511335 ENST00000405000 ENST00000594204 ENST00000571346 ENST00000391750 ENST00000424807 ENST00000472824 ENST00000313146 ENST00000604207 ENST00000605232 ENST00000604311 ENST00000575959 ENST00000571923 ENST00000587996 ENST00000590939 ENST00000592538 ENST00000586069 ENST00000586303 ENST00000575296 ENST00000570726 ENST00000585529 ENST00000587221 ENST00000589439 ENST00000576704 ENST00000608143 ENST00000605489 ENST00000604151 ENST00000489074 ENST00000510256 	ENST00000300619 ENST00000495441 ENST00000584581 	2015 3642 11528 1278 3633 1459 4422 4607 4131 3564 2914 5266 5273 5159 3501 3968 3365 479 240 1755 413 4502 402 151 4925 2085 3 6427 10294 10242 2282 846 8521 8464 2659 3353 2038 1895 4562 1144 2452 4462 3679 448 658 2583 2557 2570 2695 2583 2557 1278 2583 2557 1278 1278 1278 1278 1278 2583 2557 1278 1278 1278 2557 2560 2602 2611 552 552 	3848 2512 2469 	2015 3642 11528 1278 3633 1459 4422 4607 4131 3564 2914 5266 5273 5159 3501 3968 3365 479 240 1755 413 4502 402 151 4925 2085 3 6427 10294 10242 2282 846 8521 8464 2659 3353 2038 1895 4562 1144 2452 4462 3679 448 658 2583 2557 2570 2695 2583 2557 1278 2583 2557 1278 1278 1278 1278 1278 2583 2557 1278 1278 1278 2557 2560 2602 2611 552 552 	3848 2512 2469 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 53 53 
ENST00000481729 ENST00000489060 	ENST00000474698 	547 2268 	5425 	547 2268 	5425 	52 52 	53 
ENST00000394607 	ENST00000477913 ENST00000459973 ENST00000491353 ENST00000489122 ENST00000568109 ENST00000478187 ENST00000567430 ENST00000479001 ENST00000486179 ENST00000474530 	4370 	159 159 160 160 176 159 942 159 159 159 	4385 	180 180 181 181 197 180 963 180 180 180 	36 	32 32 32 32 32 32 32 32 32 32 
ENST00000467228 ENST00000574474 ENST00000319863 ENST00000354286 ENST00000477990 ENST00000497328 ENST00000342608 ENST00000409734 ENST00000476121 ENST00000372873 ENST00000394810 ENST00000501515 ENST00000470730 ENST00000396893 ENST00000486834 ENST00000527818 ENST00000592115 ENST00000586192 ENST00000395082 	ENST00000301335 ENST00000367942 	2370 3600 1700 1316 2736 3101 1995 917 1221 2912 3712 295 2005 3052 1159 1633 209 189 220 	6704 2901 	2370 3600 1700 1316 2736 3101 1995 917 1221 2912 3712 295 2005 3052 1159 1633 209 189 220 	6704 2901 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000333385 ENST00000450699 ENST00000574610 	ENST00000258704 ENST00000340073 	2212 2068 2068 	2323 2556 	2212 2068 2068 	2341 2574 	51 51 51 	34 34 
ENST00000506772 ENST00000433603 	ENST00000479815 ENST00000460563 ENST00000464888 ENST00000463817 ENST00000467700 ENST00000361427 ENST00000466194 ENST00000493418 ENST00000261249 ENST00000606820 ENST00000556317 	141 32 	788 599 393 271 292 205 373 677 4668 111 111 	141 32 	788 599 393 271 292 205 373 677 4668 111 111 	53 53 	53 53 53 53 53 53 53 53 53 53 53 
ENST00000557515 ENST00000473758 ENST00000338631 ENST00000357481 ENST00000605057 ENST00000262710 ENST00000397341 ENST00000555053 ENST00000457657 	ENST00000523152 	1847 2639 1544 1662 3573 4034 1850 3764 3914 	215 	1847 2639 1544 1662 3573 4034 1850 3764 3914 	215 	51 51 51 51 51 51 51 51 51 	53 
ENST00000414130 	ENST00000430198 	160 	204 	160 	204 	51 	53 
ENST00000341369 ENST00000481928 ENST00000607242 ENST00000393073 	ENST00000397729 	252 238 218 61 	102 	252 238 218 61 	102 	53 53 53 53 	51 
ENST00000295269 ENST00000355520 ENST00000261200 	ENST00000430711 ENST00000483793 ENST00000476192 ENST00000558583 ENST00000489060 ENST00000408926 ENST00000497426 ENST00000474698 	3859 7039 6634 	1971 3492 4353 5448 1336 2996 4353 4352 	3859 7039 6634 	1971 3492 4353 5448 1336 2996 4353 4352 	53 53 53 	52 52 52 52 52 52 52 52 
ENST00000538183 ENST00000309733 ENST00000478538 ENST00000476192 ENST00000558583 ENST00000518152 ENST00000497426 ENST00000474698 	ENST00000394511 ENST00000312675 ENST00000543006 ENST00000489060 	7194 6622 79 4683 5778 419 4683 4682 	296 13470 13413 1760 	7194 6622 79 4683 5778 419 4683 4682 	296 13470 13413 1760 	52 52 52 52 52 52 52 52 	52 52 52 52 
ENST00000324709 	ENST00000453431 	2197 	41 	2197 	41 	53 	53 
ENST00000355568 ENST00000411432 ENST00000544076 	ENST00000309955 	2565 1907 1296 	3706 	2581 1923 1312 	3706 	36 36 36 	32 
ENST00000309733 ENST00000558583 	ENST00000538183 ENST00000489060 ENST00000310613 ENST00000474698 	6850 6003 	7707 2181 3388 5197 	6850 6003 	7707 2181 3388 5197 	51 51 	53 53 53 53 
ENST00000380821 ENST00000357992 ENST00000380155 ENST00000422989 ENST00000393067 ENST00000468196 ENST00000399011 ENST00000302874 ENST00000505412 ENST00000340625 ENST00000356980 ENST00000542707 ENST00000577193 ENST00000398579 ENST00000459648 ENST00000591563 ENST00000468673 ENST00000579905 ENST00000592582 ENST00000338758 ENST00000463586 ENST00000575448 ENST00000584038 ENST00000573779 ENST00000426195 	ENST00000484760 ENST00000495013 ENST00000533351 ENST00000430298 ENST00000339302 ENST00000608933 ENST00000442123 ENST00000354586 	2095 2932 5313 2347 2754 4151 4005 1994 1469 1083 2258 4104 4676 4697 985 3863 782 221 1896 2344 451 4104 4676 4697 101 	207 331 83 3175 3175 5226 3175 3421 	2095 2932 5313 2347 2754 4151 4005 1994 1469 1083 2258 4104 4676 4697 985 3863 782 221 1896 2344 451 4104 4676 4697 101 	207 331 83 3175 3175 5226 3175 3421 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 53 53 
ENST00000238831 	ENST00000336356 ENST00000510733 	7700 	3500 3574 	7713 	3500 3574 	38 	52 52 
ENST00000518343 ENST00000595927 ENST00000361742 ENST00000435464 ENST00000449302 	ENST00000598331 	151 1363 3764 3208 1810 	266 	151 1363 3764 3208 1810 	267 	35 35 35 35 35 	31 
ENST00000553521 	ENST00000472531 	458 	942 	472 	944 	38 	34 
ENST00000437104 	ENST00000530911 	100 	535 	100 	535 	53 	53 
ENST00000314529 ENST00000418905 ENST00000339463 ENST00000372124 	ENST00000382909 ENST00000535942 ENST00000502168 ENST00000337963 	1816 1574 350 356 	2337 2676 2451 2746 	1829 1587 363 369 	2338 2677 2452 2747 	39 39 39 39 	40 40 40 40 
ENST00000366197 ENST00000296824 ENST00000593019 	ENST00000467514 ENST00000499676 ENST00000505479 ENST00000281950 ENST00000581251 	2494 3709 524 	180 7472 59 2088 180 	2515 3730 545 	180 7472 59 2088 180 	32 32 32 	38 38 38 38 38 
ENST00000357606 ENST00000317269 ENST00000415191 	ENST00000597186 	2591 2505 2180 	423 	2609 2523 2198 	423 	33 33 33 	32 
ENST00000507956 	ENST00000526246 	1114 	3968 	1114 	3968 	33 	53 
ENST00000508075 ENST00000557845 ENST00000481617 ENST00000604604 	ENST00000409562 ENST00000493254 ENST00000502413 ENST00000550977 	330 261 3600 480 	2304 1627 854 1547 	330 261 3600 480 	2318 1641 868 1561 	52 52 52 52 	33 33 33 33 
ENST00000361390 	ENST00000416931 	741 	320 	741 	320 	53 	52 
ENST00000409887 	ENST00000295121 ENST00000493624 	3047 	1470 2390 	3047 	1479 2399 	53 	32 32 
ENST00000309955 ENST00000544076 	ENST00000599809 ENST00000595520 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000569239 ENST00000411432 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000398726 	3736 1437 	12 12 18 18 18 1380 2091 108 12 18 51 	3736 1437 	12 12 18 18 18 1380 2091 108 12 18 51 	52 52 	53 53 53 53 53 53 53 53 53 53 53 
ENST00000496736 ENST00000424066 	ENST00000513001 	168 920 	13 	168 920 	14 	52 52 	33 
ENST00000485616 ENST00000397130 ENST00000323443 ENST00000563454 ENST00000229335 ENST00000470408 ENST00000389677 ENST00000217957 ENST00000415430 	ENST00000373457 ENST00000549578 ENST00000382368 ENST00000587422 ENST00000585603 ENST00000520907 ENST00000373510 	2322 1572 1837 1597 2020 958 10367 2373 2525 	470 1443 3395 263 225 3078 2530 	2322 1572 1837 1597 2020 958 10367 2373 2525 	490 1463 3415 283 245 3098 2550 	53 53 53 53 53 53 53 53 53 	33 33 33 33 33 33 33 
ENST00000558583 	ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	6051 	3249 5058 759 747 	6055 	3257 5066 767 755 	48 	45 45 45 45 
ENST00000311635 	ENST00000588110 ENST00000310850 ENST00000414180 ENST00000375699 ENST00000319545 ENST00000296641 ENST00000429741 	5357 	211 1157 277 63 1995 2284 1942 	5369 	222 1168 288 74 2006 2295 1953 	35 	35 35 35 35 35 35 35 
ENST00000295065 ENST00000549235 ENST00000556292 ENST00000489047 ENST00000301335 ENST00000367561 	ENST00000367942 	3556 319 362 3203 6728 1851 	3010 	3556 319 362 3203 6728 1851 	3010 	42 42 42 42 42 42 	53 
ENST00000565781 ENST00000316843 ENST00000479155 	ENST00000378230 	2413 3740 5484 	4883 	2413 3740 5484 	4883 	52 52 52 	51 
ENST00000335251 	ENST00000538183 	7156 	10324 	7175 	10334 	33 	41 
ENST00000486751 	ENST00000258774 	728 	2401 	733 	2401 	47 	52 
ENST00000514057 	ENST00000361899 	287 	542 	287 	542 	52 	53 
ENST00000551132 ENST00000517561 	ENST00000538183 ENST00000358637 	290 436 	9318 1179 	290 436 	9330 1191 	38 38 	31 31 
ENST00000442281 	ENST00000453518 	250 	443 	250 	443 	37 	53 
ENST00000478538 ENST00000476192 ENST00000558583 ENST00000518152 ENST00000497426 ENST00000474698 	ENST00000606080 ENST00000489060 ENST00000310613 	78 4682 5777 418 4682 4681 	3576 1723 2931 	78 4682 5777 418 4682 4681 	3576 1723 2931 	53 53 53 53 53 53 	45 45 45 
ENST00000423998 	ENST00000233190 	302 	8960 	307 	8975 	38 	33 
ENST00000506487 	ENST00000295269 ENST00000321521 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000401491 ENST00000355520 ENST00000558583 ENST00000354232 ENST00000463753 ENST00000436063 ENST00000489060 ENST00000282074 ENST00000408926 ENST00000261200 ENST00000564458 ENST00000564795 ENST00000602791 ENST00000602364 	570 	4011 7803 6343 324 5107 3543 1294 7191 5499 1354 2849 3522 1387 1230 3047 6786 1035 1035 2242 2242 	570 	4011 7803 6343 324 5107 3543 1294 7191 5499 1354 2849 3522 1387 1230 3047 6786 1035 1035 2242 2242 	53 	32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
ENST00000355568 ENST00000544076 	ENST00000595520 ENST00000594734 ENST00000598562 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000412930 ENST00000558924 	2558 1289 	147 153 153 243 147 153 147 147 399 	2558 1289 	147 153 153 243 147 153 147 147 399 	52 52 	53 53 53 53 53 53 53 53 53 
ENST00000296582 ENST00000309166 ENST00000378491 ENST00000469275 ENST00000504366 	ENST00000513619 ENST00000321545 ENST00000415930 ENST00000434453 ENST00000296292 ENST00000529801 ENST00000491741 	2303 3019 1573 556 1151 	759 2632 3302 599 4674 106 879 	2303 3019 1573 556 1151 	759 2632 3302 599 4674 106 879 	36 36 36 36 36 	52 52 52 52 52 52 52 
ENST00000550534 	ENST00000309733 ENST00000606080 ENST00000476192 ENST00000489060 ENST00000497426 	763 	7073 3968 5134 2117 5134 	763 	7090 3985 5151 2134 5151 	37 	36 36 36 36 36 
ENST00000467156 	ENST00000405002 ENST00000480230 ENST00000484526 	86 	3002 4339 2668 	106 	3002 4339 2668 	32 	41 41 41 
ENST00000397762 	ENST00000524543 ENST00000528080 ENST00000581660 ENST00000585026 ENST00000581655 	1508 	1793 1930 211 201 421 	1508 	1793 1930 211 201 421 	53 	52 52 52 52 52 
ENST00000379303 	ENST00000572939 ENST00000533787 	1737 	307 307 	1752 	315 315 	36 	43 43 
ENST00000261854 ENST00000467228 ENST00000479162 ENST00000574474 ENST00000378785 ENST00000477990 ENST00000558383 ENST00000490210 ENST00000262126 ENST00000383440 ENST00000360803 ENST00000476121 ENST00000272252 ENST00000372873 ENST00000394810 ENST00000501515 ENST00000470730 ENST00000409158 ENST00000234115 ENST00000409612 ENST00000409279 ENST00000403716 ENST00000527818 ENST00000594204 ENST00000391743 ENST00000327473 ENST00000536716 ENST00000573669 ENST00000574314 ENST00000607840 ENST00000576928 	ENST00000310455 ENST00000519699 ENST00000527076 ENST00000382021 ENST00000303525 ENST00000295065 ENST00000489047 ENST00000327441 ENST00000550746 ENST00000498273 ENST00000307792 ENST00000410026 ENST00000593919 ENST00000422247 ENST00000526185 	2275 2390 2002 3620 412 2756 6414 7108 10281 10229 3340 1241 1886 2932 3732 315 2025 2050 1926 1983 2261 2026 1653 435 2380 1323 1354 2463 2380 2344 2463 	2102 2196 887 3162 3066 3592 3239 6568 3816 3351 6335 9696 1825 1958 1582 	2275 2390 2002 3620 412 2756 6414 7108 10281 10229 3340 1241 1886 2932 3732 315 2025 2050 1926 1983 2261 2026 1653 435 2380 1323 1354 2463 2380 2344 2463 	2102 2196 887 3162 3066 3592 3239 6568 3816 3351 6335 9696 1825 1958 1582 	50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000565795 	ENST00000361085 ENST00000351773 ENST00000452075 	1086 	3399 3884 4105 	1099 	3420 3905 4126 	38 	32 32 32 
ENST00000479515 	ENST00000538264 ENST00000577843 ENST00000578332 ENST00000583315 	586 	770 770 770 770 	601 	787 787 787 787 	32 	35 35 35 35 
ENST00000586711 	ENST00000470442 ENST00000530958 ENST00000497675 ENST00000377705 ENST00000459901 ENST00000521580 ENST00000361379 	111 	380 4074 2421 5256 1810 2284 2011 	124 	380 4074 2421 5256 1810 2284 2011 	40 	53 53 53 53 53 53 53 
ENST00000337630 	ENST00000424066 	2083 	907 	2098 	907 	37 	53 
ENST00000605528 ENST00000344700 ENST00000464218 ENST00000467531 ENST00000494077 ENST00000326199 ENST00000467930 ENST00000400398 	ENST00000361757 ENST00000587024 ENST00000438103 ENST00000587673 	389 372 437 599 603 466 372 222 	3778 3721 3393 1066 	389 372 437 599 603 466 372 222 	3778 3721 3393 1066 	53 53 53 53 53 53 53 53 	53 53 53 53 
ENST00000546151 	ENST00000538334 ENST00000606750 	1044 	1012 1012 	1045 	1012 1012 	34 	32 32 
ENST00000414297 	ENST00000452635 	556 	657 	556 	657 	53 	34 
ENST00000538183 	ENST00000476192 ENST00000497426 ENST00000474698 	7785 	5399 5399 5398 	7785 	5399 5399 5398 	53 	52 52 52 
