ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	154 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	154 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000566380 ENST00000568513 ENST00000561841 	ENST00000219476 	108 116 65 	290 	108 116 65 	290 	53 53 53 	53 
ENST00000604612 	ENST00000607773 	264 	404 	264 	420 	53 	37 
ENST00000507623 ENST00000380638 	ENST00000463943 	199 199 	417 	199 199 	417 	52 52 	51 
ENST00000587223 ENST00000308095 ENST00000482457 ENST00000312734 ENST00000452318 ENST00000547348 ENST00000443807 ENST00000343435 	ENST00000436901 	360 383 383 414 363 712 298 355 	395 	360 383 383 414 363 712 298 355 	396 	52 52 52 52 52 52 52 52 	38 
ENST00000483956 	ENST00000585057 ENST00000472125 ENST00000464873 	457 	913 717 1933 	457 	913 717 1933 	53 	53 53 53 
ENST00000454091 ENST00000488889 ENST00000414592 ENST00000552493 	ENST00000445820 ENST00000428199 	659 627 323 323 	141 141 	659 627 323 323 	141 141 	36 36 36 36 	53 53 
ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	61 61 84 61 61 84 61 61 61 70 	131 	61 61 84 61 61 84 61 61 61 70 	131 	53 53 53 53 53 53 53 53 53 53 	53 
ENST00000361654 ENST00000302528 ENST00000537178 ENST00000540338 ENST00000540304 ENST00000537004 ENST00000541108 ENST00000358808 	ENST00000420788 	754 688 798 622 724 1294 687 735 	108 	754 688 798 622 724 1294 687 735 	108 	53 53 53 53 53 53 53 53 	33 
ENST00000446445 	ENST00000592379 	281 	34 	281 	34 	53 	53 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000472161 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000474167 	ENST00000604922 	542 544 418 539 544 552 540 540 	216 	542 544 418 539 544 552 540 540 	216 	53 53 53 53 53 53 53 53 	53 
ENST00000546654 	ENST00000564755 	116 	191 	116 	191 	51 	52 
ENST00000507623 ENST00000380638 	ENST00000463943 	191 191 	407 	191 191 	407 	53 53 	52 
ENST00000406913 ENST00000416139 ENST00000451906 ENST00000434984 ENST00000492925 ENST00000446445 ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	297 267 304 271 265 267 267 267 259 267 	142 	313 283 320 287 281 283 283 283 275 283 	142 	37 37 37 37 37 37 37 37 37 37 	52 
ENST00000443884 	ENST00000538264 	23 	927 	23 	944 	53 	36 
ENST00000523421 ENST00000518041 	ENST00000219322 	563 376 	946 	563 376 	946 	53 53 	53 
ENST00000423218 ENST00000569346 ENST00000566429 ENST00000315757 	ENST00000378024 	1581 464 374 1572 	3262 	1581 464 374 1572 	3269 	51 51 51 51 	46 
ENST00000401418 ENST00000327274 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	57 80 57 80 57 57 57 66 	126 	57 80 57 80 57 57 57 66 	126 	52 52 52 52 52 52 52 52 	53 
ENST00000527418 ENST00000529473 ENST00000526491 ENST00000356955 ENST00000449910 ENST00000359280 ENST00000360674 ENST00000368412 ENST00000355956 ENST00000271836 ENST00000461564 ENST00000368413 ENST00000531455 ENST00000472434 ENST00000498481 ENST00000461234 ENST00000474709 ENST00000462116 ENST00000368410 	ENST00000218388 ENST00000456754 ENST00000377017 ENST00000441738 ENST00000377018 	3624 2079 2079 2079 2079 2079 2079 2079 2079 2059 2108 1167 2044 2014 264 257 61 18 1197 	283 188 17 203 259 	3624 2079 2079 2079 2079 2079 2079 2079 2079 2059 2108 1167 2044 2014 264 257 61 18 1197 	301 206 35 221 277 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	34 34 34 34 34 
ENST00000484430 ENST00000398981 	ENST00000604922 	518 526 	292 	518 526 	292 	53 53 	50 
ENST00000469810 	ENST00000367069 ENST00000422086 	566 	5356 1680 	566 	5356 1680 	53 	44 44 
ENST00000425466 ENST00000484430 ENST00000398981 ENST00000493479 	ENST00000604922 	531 533 541 515 	263 	531 533 541 515 	263 	53 53 53 53 	53 
ENST00000484430 ENST00000398981 ENST00000411660 	ENST00000604922 	601 609 601 	268 	601 609 601 	268 	53 53 53 	52 
ENST00000257261 ENST00000522056 ENST00000518606 ENST00000521571 	ENST00000448607 	343 465 212 98 	240 	343 465 212 98 	240 	53 53 53 53 	53 
ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000401491 ENST00000355520 ENST00000558583 ENST00000354232 ENST00000463753 ENST00000282074 ENST00000408926 ENST00000261200 ENST00000564458 ENST00000564795 	ENST00000479145 	6332 313 5096 3532 1283 7180 5488 1343 2838 1219 3036 6775 1024 1024 	206 	6332 313 5096 3532 1283 7180 5488 1343 2838 1219 3036 6775 1024 1024 	219 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 	39 
ENST00000495827 ENST00000297265 	ENST00000415930 	3652 1245 	3420 	3667 1260 	3424 	31 31 	36 
ENST00000497322 ENST00000483598 ENST00000536368 ENST00000460355 ENST00000432629 ENST00000393148 ENST00000431098 ENST00000314394 ENST00000432393 ENST00000599500 	ENST00000450504 ENST00000486695 ENST00000426791 ENST00000467671 	1820 115 191 3273 233 259 234 135 234 234 	399 325 399 325 	1820 115 191 3273 233 259 234 135 234 234 	418 344 418 344 	50 50 50 50 50 50 50 50 50 50 	34 34 34 34 
ENST00000262120 	ENST00000340855 ENST00000595787 	2820 	5282 5282 	2820 	5293 5293 	53 	42 42 
ENST00000446445 	ENST00000592379 	280 	52 	280 	52 	53 	52 
ENST00000498161 ENST00000425761 ENST00000492727 ENST00000401830 ENST00000430907 ENST00000450676 ENST00000599364 	ENST00000449131 	351 369 376 574 374 374 351 	4131 	351 369 376 574 374 374 351 	4131 	53 53 53 53 53 53 53 	53 
ENST00000406913 ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	299 269 269 261 269 	2 	299 269 269 261 269 	2 	53 53 53 53 53 	53 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000493479 	ENST00000604922 	533 535 409 517 	319 	533 535 409 517 	319 	53 53 53 53 	53 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	266 266 258 266 	33 	266 266 258 266 	44 	53 53 53 53 	42 
ENST00000484430 ENST00000398981 ENST00000483907 ENST00000483613 ENST00000485355 ENST00000442655 	ENST00000604922 	520 528 518 518 518 518 	272 	520 528 518 518 518 518 	272 	53 53 53 53 53 53 	53 
ENST00000420415 ENST00000360110 ENST00000392396 ENST00000540528 	ENST00000420788 	282 579 692 278 	93 	282 579 692 278 	108 	52 52 52 52 	33 
ENST00000574872 	ENST00000519266 ENST00000520221 	655 	192 32 	655 	192 32 	52 	53 53 
ENST00000574872 	ENST00000520221 	724 	48 	724 	48 	52 	53 
ENST00000443182 ENST00000436569 ENST00000428037 ENST00000442427 ENST00000439612 ENST00000417824 ENST00000436497 ENST00000437054 ENST00000434880 ENST00000433726 ENST00000437735 ENST00000426331 ENST00000462709 ENST00000437731 ENST00000442479 ENST00000425568 ENST00000421354 ENST00000429956 ENST00000422860 ENST00000421106 ENST00000440499 ENST00000425373 ENST00000453763 ENST00000444557 ENST00000416797 ENST00000438112 ENST00000459770 ENST00000447798 ENST00000383446 ENST00000418840 ENST00000432539 ENST00000451534 ENST00000415034 ENST00000431049 ENST00000412992 ENST00000446325 ENST00000414208 ENST00000421991 ENST00000455409 ENST00000424003 ENST00000483008 ENST00000442112 ENST00000422756 ENST00000415170 ENST00000449874 ENST00000432174 ENST00000420075 ENST00000438330 ENST00000456223 ENST00000431345 ENST00000436859 ENST00000446133 ENST00000431989 ENST00000416755 ENST00000483830 ENST00000420098 ENST00000415373 ENST00000451042 ENST00000447656 ENST00000416094 ENST00000428905 ENST00000427244 ENST00000415770 ENST00000441898 ENST00000432814 ENST00000424221 ENST00000454248 ENST00000427281 ENST00000462603 ENST00000419409 ENST00000413922 ENST00000438641 ENST00000442870 ENST00000416852 ENST00000453036 ENST00000453772 ENST00000438546 ENST00000453928 ENST00000456067 ENST00000448278 ENST00000430999 ENST00000435066 ENST00000480345 ENST00000433146 ENST00000375976 ENST00000437771 ENST00000435080 ENST00000434444 ENST00000452994 ENST00000456622 ENST00000428326 ENST00000433828 ENST00000424176 ENST00000441054 ENST00000456286 ENST00000454165 	ENST00000430238 ENST00000425177 ENST00000452949 ENST00000416324 ENST00000419996 ENST00000400157 ENST00000426401 ENST00000439902 ENST00000440956 ENST00000443975 ENST00000425856 ENST00000422771 ENST00000375918 ENST00000375920 	242 257 247 110 170 203 343 201 180 224 113 294 167 146 238 257 243 110 170 203 343 201 180 224 113 294 167 146 246 257 222 110 170 203 343 201 180 224 113 294 167 146 242 257 222 110 170 203 343 201 180 224 113 294 167 146 238 257 243 110 170 203 343 201 180 224 113 294 167 146 229 257 221 110 170 203 343 201 180 224 113 294 167 146 238 257 243 110 170 203 343 201 180 113 294 146 	26 26 26 25 26 25 26 25 26 25 26 25 26 25 	242 257 247 110 170 203 343 201 180 224 113 294 167 146 238 257 243 110 170 203 343 201 180 224 113 294 167 146 246 257 222 110 170 203 343 201 180 224 113 294 167 146 242 257 222 110 170 203 343 201 180 224 113 294 167 146 238 257 243 110 170 203 343 201 180 224 113 294 167 146 229 257 221 110 170 203 343 201 180 224 113 294 167 146 238 257 243 110 170 203 343 201 180 113 294 146 	26 26 26 25 26 25 26 25 26 25 26 25 26 25 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 
ENST00000409263 	ENST00000534905 	249 	631 	249 	631 	52 	53 
ENST00000497322 ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 	ENST00000450504 ENST00000486695 ENST00000426791 ENST00000467671 	1933 304 346 372 248 	424 350 424 350 	1933 304 346 372 248 	424 350 424 350 	50 50 50 50 50 	53 53 53 53 
ENST00000392385 ENST00000493254 	ENST00000309733 ENST00000476192 ENST00000558583 ENST00000497426 	979 2069 	6852 4913 6005 4913 	979 2069 	6854 4915 6007 4915 	52 52 	36 36 36 36 
ENST00000412930 	ENST00000481916 ENST00000580938 ENST00000295240 ENST00000392663 ENST00000472667 	305 	1983 1983 3188 2820 2583 	305 	1983 1983 3188 2820 2583 	44 	53 53 53 53 53 
ENST00000507623 ENST00000380638 	ENST00000463943 	182 182 	417 	182 182 	417 	53 53 	51 
ENST00000354667 ENST00000360787 ENST00000463181 ENST00000356674 ENST00000490912 	ENST00000492328 ENST00000568935 	301 301 3142 265 3887 	185 185 	301 301 3142 265 3887 	203 203 	53 53 53 53 53 	33 33 
ENST00000480046 	ENST00000341460 	3908 	4225 	3908 	4225 	53 	53 
ENST00000567301 ENST00000567627 ENST00000355468 ENST00000484247 ENST00000393928 	ENST00000441247 	2564 1645 2563 1645 2380 	861 	2564 1645 2563 1645 2380 	871 	52 52 52 52 52 	42 
ENST00000233809 ENST00000490362 ENST00000456764 ENST00000436812 	ENST00000289292 ENST00000483955 ENST00000376020 ENST00000601085 ENST00000600171 ENST00000597854 	860 1897 418 199 	5920 589 9215 5920 9215 589 	860 1897 418 199 	5920 589 9215 5920 9215 589 	53 53 53 53 	52 52 52 52 52 52 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000450676 ENST00000599364 	ENST00000449131 	353 376 371 377 378 376 353 	3802 	353 376 371 377 378 376 353 	3802 	53 53 53 53 53 53 53 	52 
ENST00000558276 	ENST00000587309 	-4 	3561 	3 	3561 	46 	53 
ENST00000460355 ENST00000431098 ENST00000314394 	ENST00000492999 ENST00000486695 ENST00000467671 	3455 416 317 	80 80 80 	3455 416 317 	80 80 80 	52 52 52 	53 53 53 
ENST00000406913 ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	299 269 269 261 269 	34 	299 269 269 261 269 	34 	52 52 52 52 52 	53 
ENST00000561922 	ENST00000564704 	667 	562 	667 	562 	52 	53 
ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000474167 	ENST00000604922 	546 420 546 554 542 	253 	546 420 546 554 542 	253 	53 53 53 53 53 	53 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000450676 ENST00000599364 	ENST00000449131 	361 384 379 385 386 384 361 	3784 	361 384 379 385 386 384 361 	3784 	53 53 53 53 53 53 53 	53 
ENST00000265044 ENST00000334464 ENST00000489817 ENST00000263071 ENST00000434376 ENST00000348987 	ENST00000513408 ENST00000575263 	3443 5797 193 3105 3011 2847 	1148 1148 	3443 5797 193 3105 3011 2847 	1153 1153 	53 53 53 53 53 53 	32 32 
ENST00000433351 	ENST00000463985 	3310 	493 	3310 	503 	51 	31 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	157 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	157 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	51 
ENST00000498161 ENST00000435241 ENST00000517577 ENST00000492727 ENST00000599364 	ENST00000449131 	352 375 376 377 352 	3749 	352 375 376 377 352 	3749 	53 53 53 53 53 	52 
ENST00000475608 	ENST00000592379 	366 	41 	366 	41 	53 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	180 180 	417 	180 180 	417 	53 53 	51 
ENST00000421182 ENST00000323926 ENST00000336916 ENST00000357867 ENST00000354785 ENST00000446046 ENST00000443816 ENST00000432072 ENST00000356005 ENST00000426059 ENST00000359671 ENST00000346544 ENST00000345488 ENST00000357009 	ENST00000324344 ENST00000563934 	1613 1614 1614 1614 1718 1614 1619 1613 1614 1619 1614 1614 1614 1614 	1506 1411 	1613 1614 1614 1614 1718 1614 1619 1613 1614 1619 1614 1614 1614 1614 	1506 1411 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 	32 32 
ENST00000429775 	ENST00000514253 	266 	458 	266 	458 	52 	53 
ENST00000574872 	ENST00000520221 	655 	68 	655 	68 	52 	52 
ENST00000456012 ENST00000470780 ENST00000492759 ENST00000450342 ENST00000473059 ENST00000481018 ENST00000462184 ENST00000550728 ENST00000496081 	ENST00000453518 ENST00000429656 ENST00000603274 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	706 674 182 370 608 606 606 418 182 	125 125 125 125 125 125 125 	709 677 185 373 611 609 609 421 185 	129 129 129 129 129 129 129 	44 44 44 44 44 44 44 44 44 	46 46 46 46 46 46 46 
ENST00000425466 ENST00000484430 ENST00000398981 ENST00000474167 ENST00000389400 ENST00000411660 	ENST00000604922 	610 612 620 604 638 612 	244 	610 612 620 604 638 612 	244 	51 51 51 51 51 51 	53 
ENST00000529790 ENST00000529770 ENST00000524422 ENST00000529460 ENST00000534385 ENST00000527186 ENST00000598167 ENST00000595020 ENST00000596478 ENST00000601722 ENST00000599442 ENST00000600126 	ENST00000534438 ENST00000601832 	178 231 103 113 83 827 178 231 103 113 83 827 	237 237 	178 231 103 113 83 827 178 231 103 113 83 827 	237 237 	53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000493479 ENST00000389400 	ENST00000604922 	533 535 409 535 543 517 561 	244 	533 535 409 535 543 517 561 	244 	53 53 53 53 53 53 53 	53 
ENST00000482506 ENST00000395517 ENST00000418441 ENST00000493028 ENST00000454675 ENST00000484462 ENST00000403916 ENST00000453468 ENST00000463605 ENST00000485945 ENST00000488289 ENST00000480465 ENST00000395291 	ENST00000515262 	125 125 125 122 124 125 148 125 125 125 125 125 134 	126 	125 125 125 122 124 125 148 125 125 125 125 125 134 	126 	52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000574872 	ENST00000519266 ENST00000520221 	691 	203 43 	691 	203 43 	52 	53 53 
ENST00000481546 ENST00000345496 ENST00000609381 ENST00000610237 	ENST00000215957 ENST00000593682 ENST00000311437 	3998 2764 3998 2764 	4438 1754 2976 	3998 2764 3998 2764 	4438 1754 2976 	53 53 53 53 	53 53 53 
ENST00000498161 ENST00000425761 ENST00000466086 ENST00000413500 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	331 349 215 213 554 354 386 354 331 	3794 	331 349 215 213 554 354 386 354 331 	3794 	53 53 53 53 53 53 53 53 53 	53 
ENST00000538183 	ENST00000610020 	9642 	6436 	9657 	6438 	31 	48 
ENST00000497322 ENST00000483598 ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 	ENST00000450504 ENST00000486695 ENST00000426791 ENST00000467671 	1802 97 173 215 241 117 	424 350 424 350 	1802 97 173 215 241 117 	424 350 424 350 	53 53 53 53 53 53 	53 53 53 53 
ENST00000425761 ENST00000406984 ENST00000466086 ENST00000413500 ENST00000434913 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 	ENST00000449131 	335 168 201 199 340 540 340 372 340 	3794 	335 168 201 199 340 540 340 372 340 	3794 	52 52 52 52 52 52 52 52 52 	53 
ENST00000394715 ENST00000481797 ENST00000575952 	ENST00000310301 ENST00000359801 	625 2572 2572 	4196 2583 	639 2586 2586 	4196 2583 	38 38 38 	53 53 
ENST00000574872 ENST00000442087 	ENST00000520221 	714 197 	49 	714 197 	49 	50 50 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	99 97 239 	4198 	99 97 239 	4198 	53 53 53 	53 
ENST00000482506 ENST00000395517 ENST00000418441 ENST00000493028 ENST00000396599 ENST00000454675 ENST00000495531 ENST00000484462 ENST00000403916 ENST00000453468 ENST00000463605 ENST00000485945 ENST00000488289 ENST00000480465 ENST00000395291 	ENST00000515262 	122 122 122 119 122 121 122 122 145 122 122 122 122 122 131 	135 	122 122 122 119 122 121 122 122 145 122 122 122 122 122 131 	135 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000493479 	ENST00000604922 	533 535 409 535 543 517 	288 	533 535 409 535 543 517 	288 	53 53 53 53 53 53 	52 
ENST00000483956 	ENST00000585057 ENST00000472125 ENST00000464873 	581 	852 656 1872 	581 	852 656 1872 	53 	53 53 53 
ENST00000389400 ENST00000411660 	ENST00000604922 	630 604 	241 	630 604 	241 	53 53 	51 
ENST00000471668 ENST00000382021 ENST00000303525 ENST00000493181 ENST00000466992 ENST00000550746 ENST00000483316 ENST00000410026 ENST00000547440 ENST00000501515 ENST00000493303 ENST00000422247 ENST00000527063 ENST00000367942 	ENST00000299353 ENST00000369880 ENST00000607474 ENST00000608895 	1869 3179 3083 6381 1964 3833 6701 9713 1763 435 1451 1975 1904 2978 	2180 1914 285 240 	1869 3179 3083 6381 1964 3833 6701 9713 1763 435 1451 1975 1904 2978 	2180 1914 285 240 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 
ENST00000527604 ENST00000424294 ENST00000469815 ENST00000526894 ENST00000478284 ENST00000524618 ENST00000374307 ENST00000528624 ENST00000525713 ENST00000374301 ENST00000464008 ENST00000526158 ENST00000530599 ENST00000374300 ENST00000466284 ENST00000531361 	ENST00000536896 	269 359 88 197 289 213 173 394 303 368 660 363 392 322 1642 169 	782 	269 359 88 197 289 213 173 394 303 368 660 363 392 322 1642 169 	782 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	51 
ENST00000378847 	ENST00000334660 ENST00000491769 ENST00000600584 ENST00000480380 	2693 	1953 2739 232 263 	2693 	1953 2739 232 263 	53 	52 52 52 52 
ENST00000487100 ENST00000382175 ENST00000474167 	ENST00000604922 	546 420 542 	298 	546 420 542 	298 	53 53 53 	52 
ENST00000306480 	ENST00000413817 	6074 	3159 	6074 	3174 	44 	36 
ENST00000373218 	ENST00000541932 	5122 	2733 	5122 	2733 	40 	42 
ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 ENST00000432393 ENST00000599500 	ENST00000492999 ENST00000486695 ENST00000467671 	189 231 257 133 232 232 	280 280 280 	189 231 257 133 232 232 	280 280 280 	51 51 51 51 51 51 	52 52 52 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	76 74 216 	4213 	76 74 216 	4213 	53 53 53 	53 
ENST00000484430 ENST00000398981 ENST00000398259 	ENST00000604922 	692 700 688 	203 	692 700 688 	203 	51 51 51 	52 
ENST00000484430 ENST00000398981 ENST00000398259 	ENST00000604922 	692 700 688 	203 	692 700 688 	203 	51 51 51 	52 
ENST00000606427 ENST00000555870 ENST00000502413 	ENST00000309733 ENST00000489060 ENST00000392857 	386 6075 717 	7513 2557 4481 	403 6092 734 	7513 2557 4481 	33 33 33 	52 52 52 
ENST00000389400 	ENST00000604922 	544 	238 	544 	238 	53 	49 
ENST00000574872 	ENST00000519266 ENST00000520221 	691 	192 32 	691 	192 32 	52 	53 53 
ENST00000371378 ENST00000194214 ENST00000371377 ENST00000371376 ENST00000488884 	ENST00000371370 	33 390 71 18 63 	164 	33 390 71 18 63 	164 	53 53 53 53 53 	53 
ENST00000323496 	ENST00000463943 	277 	363 	277 	363 	50 	53 
ENST00000574872 	ENST00000520221 	684 	53 	684 	53 	52 	53 
ENST00000328090 	ENST00000471694 ENST00000355354 	4404 	5634 3859 	4404 	5634 3859 	52 	37 37 
ENST00000589797 ENST00000309428 	ENST00000215730 	2857 2469 	3643 	2857 2469 	3643 	49 49 	34 
ENST00000393033 ENST00000345425 ENST00000586027 ENST00000591349 ENST00000589497 ENST00000587210 ENST00000587969 ENST00000393029 ENST00000393028 	ENST00000449131 	558 414 502 184 160 96 118 240 96 	3551 	558 414 502 184 160 96 118 240 96 	3551 	53 53 53 53 53 53 53 53 53 	53 
